,0,0,0,0,0
99,"예림당, +17.54% 상승폭 확대 예외","예림당(036000)이 상승폭을 확대하고 있다. 전일 대비 17.54% 상승한 2,245원에 거래되고 있다.

예림당 연관 테마남양유업(003920), 바디텍메드(206640), 헝셩그룹(900270), 매일홀딩스(005990), 메디앙스, 아가방컴퍼니(013990), 네오팜(092730), 예림당(036000), 제로투세븐(159580), 깨끗한나라(004540), 매일유업(267980), 토박스코리아(215480), 오가닉티코스메틱(900300)제주항공(089590), 예림당(036000), 진에어(272450), 티웨이항공(091810), 에어부산(298690), 아시아나항공(020560), 대한항공(003490)

예림당의 최근 1주일간 외국인/기관 매매내역을 살펴보면 외국인은 13,443주를 순매수했으며, 기관은 특별한 동향을 보이지 않았다. 같은 기간 주가는 28.62% 상승했다.

(단위: 원)날짜주가등락률03월 27일1,910-0.52%03월 26일1,920+9.71%03월 25일1,750+13.64%03월 24일1,540+3.70%03월 23일1,485-6.60%

[이 기사는 증권플러스(두나무)가 자체 개발한 로봇 기자인 'C-Biz봇'이 실시간으로 작성했습니다.]",C-Biz봇,조선일보,2020/3/30
100,"진에어, LCC 유일 보유 중대형기 화물기로 활용",,원호연 기자,헤럴드경제,2020/3/30
101,"예림당, -4.19% VI 발동 예외","예림당(036000)이 VI가 발동했다. 전일 대비 4.19% 하락한 1,830원에 거래되고 있다.

예림당 연관 테마남양유업(003920), 바디텍메드(206640), 헝셩그룹(900270), 매일홀딩스(005990), 메디앙스, 아가방컴퍼니(013990), 네오팜(092730), 예림당(036000), 제로투세븐(159580), 깨끗한나라(004540), 매일유업(267980), 토박스코리아(215480), 오가닉티코스메틱(900300)제주항공(089590), 예림당(036000), 진에어(272450), 티웨이항공(091810), 에어부산(298690), 아시아나항공(020560), 대한항공(003490)

예림당의 최근 1주일간 외국인/기관 매매내역을 살펴보면 외국인은 13,443주를 순매수했으며, 기관은 특별한 동향을 보이지 않았다. 같은 기간 주가는 28.62% 상승했다.

(단위: 원)날짜주가등락률03월 27일1,910-0.52%03월 26일1,920+9.71%03월 25일1,750+13.64%03월 24일1,540+3.70%03월 23일1,485-6.60%

[이 기사는 증권플러스(두나무)가 자체 개발한 로봇 기자인 'C-Biz봇'이 실시간으로 작성했습니다.]",C-Biz봇,조선일보,2020/3/30
102,"한진칼, 조원태 주총 승기에도 주가 급등","[헤럴드경제=김유진 기자] 지난 27일 정기 주주총회를 열고 조원태 회장의 사내인사 선임안을 처리한 한진칼이 30일 또다시 주가가 급등했다. 주총에서 조 회장 측이 승기를 잡았지만 업계는 이후에도 주총 재대결이 벌어질 수 있다고 점치는 상황에서다.

한진칼 주가는 이날 오전 10시 기준으로 전장대비 20.63%(11800원) 상승한 6만9000원을 기록하고 있다. 앞서 오전 장중 최고가는 7만3300원까지 치솟기도 했다.

한진칼은 지난 27일 열린 주주총회를 앞두고 지분 확보 경쟁이 불붙으며 주가가 급등했다. 이날 주총에서 조 회장의 사내이사 선임안이 통과되고, 조현아 전 대한항공 부사장 측 3자 연합이 추천한 사내·사외이사 선임 안건은 모두 부결됐다.

조 회장의 확실한 승기에도 불구하고 주가 상승이 이어지는 상황은 주총 재대결이 남아있기 때문으로 풀이된다. 이에 따라 가파른 주가 변동이 당분간 이어질 수 있지만, 의결권 대결이 최종적으로 마무리 되는 시점에서 주가 하락이 시작될 수 있다고 보고 있다.

강성진 KB증권 연구원은 ""주주총회까지 한진그룹의 경영권 분쟁은 연장될 전망""이라며 ""조원태 회장 측이 발행 주식의 과반을 확보하지는 못했고, 차기 주주총회에서는 지분율 변화가 있을 것""이라고 분석했다.

kacew@heraldcorp.com",김유진 기자,헤럴드경제,2020/3/30
103,"[특징주] 한진칼, 조원태 주총 완승에도 이틀째 급등",,고득관,매일경제,2020/3/30
104,"조원태 회장, 1라운드 완승…2라운드 돌입한 한진그룹 경영권 분쟁","조원태 한진그룹 회장이 지난 27일 열린 한진칼 제7기 정기 주주총회에서 '완승'을 거두며 경영권 방어에 성공했다. 하지만 조현아 전 대한항공 부사장·사모펀드 KCGI·반도건설로 이뤄진 3자 주주연합(이하 3자 연합)이 한진그룹의 지주사인 한진칼 지분을 공격적으로 매입하고 있어 당분간 지분 싸움을 통한 경영권 갈등이 지속될 것으로 보인다.
30일 항공업계에 따르면 전일 조 회장은 '드리는 말씀'이란 입장문을 통해 주주와 노조에 감사를 전했다. 이번 한진칼 주총에서 조 회장의 사내이사 재선임을 비롯해 한진칼이 내세운 이사 후보들이 전부 선임된 데 따른 인사로 보인다. 조 회장 측과 경영권 분쟁 중인 3자 연합 측 이사 후보는 전원 부결됐다. 한진칼 주총에 앞서 의결권 유효 지분 2.9%를 보유한 국민연금이 조 회장 재선임 찬성 의사를 밝히면서 타 기관투자자는 물론 외국인과 소액주주의 결정에 영향을 끼쳤다.
조 회장은 ""새로운 마음으로 출발하겠다""며 ""코로나19 위기 극복을 위해 전력을 다할 때""라고 강조했다.
이어 ""경영환경이 정상화되면 국가 기간산업으로서의 소명의식을 바탕으로 국가와 국민 여러분을 위해 더욱 헌신할 것""이라며 ""어려운 상황을 극복할 수 있도록 도움 주신 것에 대해 늘 부채의식을 갖고 사회에 더욱 환원하는 기업이 되겠다""고 약속했다.
하지만 한진그룹의 경영권은 안심할 수 있는 상황이 아니다. 사실상 경영권 분쟁이 장기화될 것이란 분석이 나온다. 3자 연합이 꾸준히 한진칼 지분을 매입하고 있어서다.
3자 연합은 한진칼 주총이 끝난 뒤 입장문을 통해 ""기존 오너 중심의 경영체제를 바꿔야 한다는 많은 주주들의 열망과 한진그룹 변화를 바라는 국민 여러분의 바람을 온몸으로 느낄 수 있었다""면서 ""한진그룹이 위기에서 벗어나 정상화 궤도에 올라설 수 있도록 계속 주주로서의 모든 노력을 다할 것""이라고 밝혀 사실상 갈등 재점화 가능성을 내비췄다.
앞서 3자 연합이 낸 가처분 신청을 법원이 전부 기각하면서 반도건설의 한진칼 지분 일부가 이번 주총에서 의결권을 갖지 못했지만, 추가적인 지분 매입으로 현재 3자 연합의 보유 총 지분은 42.13%에 달해 조 회장 측 우호지분과 비슷하다. 조 회장의 '백기사'로 통하는 델타항공이 추가적인 지분 매입에 나서고 있지만 코로나19 사태로 경영 환경이 좋지 않아 조 회장 측 우호지분이 얼마나 유지될지 확신하기 어렵다.
반면 3자 연합은 '자금 역할'을 하는 반도건설이 공정거래위원회 기업결합심사 기준인 15%를 넘겨 한진칼 지분을 더 늘릴 것이란 관측이 우세하다. 공정거래법 제12조에 따르면 상장법인 발행주식 총수의 15% 이상을 소유한 경우 공정위에 기업결합신고를 하고 투자자를 공개해야 한다. 반도건설이 경쟁 제한이나 소비자 피해 등 기업결합심사 요건을 충족할 가능성이 높다. KCGI 역시 한진 주식 60만주를 처분해 151억원을 확보했다. 이 자금이 한진칼 지분 매입에 쓰일 수 있다.
3자 연합이 최소 45%까지 한진칼 지분을 매입한 뒤 임시 주주총회 소집 등으로 조 회장 견제에 나설 가능성도 제기된다. 특히 코로나19 사태로 글로벌 항공업계가 어려움을 겪고 있는 상황에서 3자 연합은 한진그룹의 주력 계열사인 대한항공의 경영정상화를 위해 전문 경영인을 요구하고 있다. 조 회장으로서는 이번 코로나19 위기를 타계해야 전문경영인으로서의 입지를 공고히 할 수 있는 셈이다.
현재 코로나19 확산으로 대한항공 항공기 90% 이상이 하늘을 날지 못하는 등 상황이 악화되자 대한항공 경영진은 월 급여의 최대 절반을 반납하기로 했다. 또한, 한진그룹은 서울 종로구 송현동 소재 대한항공 소유 토지와 건물, 인천시 중구 을왕동 왕산마리나 운영사인 왕산레저개발 지분, 칼호텔네트워크 소유의 제주 파라다이스 호텔 부지 등을 올해 안에 매각하는 대대적인 재무구조 개선에 나선 상황이다.
양측에 대한 이미지 역시 주주 표심에 중요한 역할을 할 것으로 보인다. 앞서 한진그룹 계열사의 전현직 임원을 비롯해 노조가 나서서 조 회장 지지 입장을 밝히며 판세를 흔들었다. 대한항공은 에어버스 항공기 리베이트 의혹과 관련해 검찰 수사가 예정돼 있으며, 3자 연합은 금융감독원 조사 결과를 앞두고 있다.
항공업계 관계자는 ""3자 연합의 주식 공동 보유 계약이 5년인 만큼 경영권 분쟁은 이미 장기전이 예고된 상황""이라며 ""총수 일가의 지분율이 크지 않은 상황에서 이 같은 경영권 갈등이 지속적으로 이어질 가능성도 있다""고 내다봤다.
[디지털뉴스국 배윤경 기자]",배윤경,매일경제,2020/3/30
105,"[특징주]한진칼, 조원태 회장 경영권 방어에 장초반 급등","[아시아경제 금보령 기자] 지난 27일 한진칼 정기 주주총회에서 조원태 한진그룹 회장이 경영권 방어에 성공하면서 한진칼이 30일 장 초반 강세를 보이고 있다.

이날 오전 9시35분 한진칼은 전장 대비 22.38%(1만2800원) 오른 7만원을 기록했다.

지난 27일 열린 한진칼 주총에서 조 회장은 전체 투표수의 56.67%의 찬성으로 사내이사 연임에 성공했다. 이와 달리 조 회장과 각을 세웠던 조현아 전 대한항공 부사장과 사모펀드 KCGI, 반도건설 측의 이사 후보들에 대한 선임안은 모두 부결됐다.

금보령 기자 gold@asiae.co.kr",금보령,아시아경제,2020/3/30
106,"진에어, -4.71% 상승폭 확대 예외","진에어(272450)가 상승폭을 확대하고 있다. 전일 대비 4.71% 하락한 9,310원에 거래되고 있다.

진에어 연관 테마제주항공(089590), 예림당(036000), 진에어(272450), 티웨이항공(091810), 에어부산(298690), 아시아나항공(020560), 대한항공(003490)

진에어의 최근 1주일간 외국인/기관 매매내역을 살펴보면 외국인은 266,403주를 순매도했으며, 기관은 39,133주를 순매수 했다. 같은 기간 주가는 76.04% 상승했다.

(단위: 원)날짜주가등락률03월 27일9,770+7.48%03월 26일9,090+20.24%03월 25일7,560+29.90%03월 24일5,820+4.86%03월 23일5,550-3.98%

[이 기사는 증권플러스(두나무)가 자체 개발한 로봇 기자인 'C-Biz봇'이 실시간으로 작성했습니다.]",C-Biz봇,조선일보,2020/3/30
107,"에어부산, -3.66% 상승폭 확대 예외","에어부산(298690)이 상승폭을 확대하고 있다. 전일 대비 3.66% 하락한 2,760원에 거래되고 있다.

에어부산 연관 테마제주항공(089590), 예림당(036000), 진에어(272450), 티웨이항공(091810), 에어부산(298690), 아시아나항공(020560), 대한항공(003490)

에어부산의 최근 1주일간 외국인/기관 매매내역을 살펴보면 외국인은 96,230주를 순매도했으며, 기관은 61,704주를 순매도 했다. 같은 기간 주가는 21.91% 상승했다.

(단위: 원)날짜주가등락률03월 27일2,865+0.35%03월 26일2,855+5.16%03월 25일2,715+11.73%03월 24일2,430+3.40%03월 23일2,350-3.89%

[이 기사는 증권플러스(두나무)가 자체 개발한 로봇 기자인 'C-Biz봇'이 실시간으로 작성했습니다.]",C-Biz봇,조선일보,2020/3/30
108,"에어부산, 0.00% VI 발동 예외","에어부산(298690)이 VI가 발동했다. 현재 2,865원에 거래되고 있다.

에어부산 연관 테마제주항공(089590), 예림당(036000), 진에어(272450), 티웨이항공(091810), 에어부산(298690), 아시아나항공(020560), 대한항공(003490)

에어부산의 최근 1주일간 외국인/기관 매매내역을 살펴보면 외국인은 96,230주를 순매도했으며, 기관은 61,704주를 순매도 했다. 같은 기간 주가는 21.91% 상승했다.

(단위: 원)날짜주가등락률03월 27일2,865+0.35%03월 26일2,855+5.16%03월 25일2,715+11.73%03월 24일2,430+3.40%03월 23일2,350-3.89%

[이 기사는 증권플러스(두나무)가 자체 개발한 로봇 기자인 'C-Biz봇'이 실시간으로 작성했습니다.]",C-Biz봇,조선일보,2020/3/30
109,"리탈-미션크리티컬 엔지니어링, AI 데이터센터 사업 MOU 체결","-충남 데이터센터 신규 건립 및 후속 사업을 위한 상호 협력 관계 맺어



리탈(Rittal Co.,Ltd.)이 AI 데이터센터 구축을 위해 미션크리티컬엔지니어링과 업무협약을 체결했다고 밝혔다.

리탈은 계속해서 증가하는 데이터 양에 유연하게 대응하기 위해 추진되는 ‘AI 데이터 센터’ 사업 참여를 위해 미션크리티컬엔지니어링과 상호 협력 MOU를 맺었다. 앞서 지난 24일에는 미션크리티컬엔지니어링 본사에서 임직원 및 관계자가 참석한 가운데 업무협약 및 양해각서를 교류하는 등 기념식을 가진 바 있다.

이번 협약을 통해 리탈 코리아는 기존 IT 인프라를 위한 시스템 플랫폼 제공에 더해 HVAC(공조시스템) 토탈 엔지니어링을 추구하는 미션크리티컬엔지니어링과 AI 데이터센터 구축을 위한 긴밀한 상호 협력 및 교류를 진행할 수 있게 됐다.

충청남도가 유치한 AI 데이터센터 사업은 내포신도시 첨단산업단지 부지 1만4130m²에 오는 2022년까지 2700억 원을 투입해 상업용 인공지능 데이터센터를 건립할 계획이다. 해당 사업에는 리탈을 포함해 미션크리티컬엔지니어링, 엠쎄스, 이호스트아이씨티, 엘에스디테크 등의 기업들이 투자, 관리에 참여할 예정이다.

리탈은 본 사업에서 표준 운영 환경과 고밀도 냉각 환경을 구축하는 역할을 담당한다. 이를 통해 상업용 IDC의 가장 중요한 성공 요소인 신속성과 유연성을 제공하면서 고밀도 냉각 환경도 함께 제공할 수 있도록 기반 환경을 구축하게 된다.

미션크리티컬엔지니어링 관계자는 “리탈과의 MOU를 통해 리탈 솔루션 고유의 모듈화와 다양화로 수년간 현장에서 추구한 이상을 실현할 수 있을 것으로 기대한다”고 전했다.

한편 AI데이터센터는 증가하는 빅데이터와 AI 관련 IT시스템의 수요에 대응하면서도 빠르게 변화하는 시장 요구사항을 만족할 수 있도록 모듈식 구성을 갖춘다. 리탈은 랙, PDU, 고밀도 냉각, 배전, 모니터링 등 다양한 제품을 기반으로 최적의 솔루션을 제공할 예정이다. AI데이터센터는 랙당 7~80kW까지 다양한 수준의 냉각에 유연히 대응할 수 있으며, 표준화된 인프라로 설치 및 유지 보수가 편리한 시스템을 구축하는 것을 목표로 하고 있다.


한경닷컴 뉴스룸 open@hankyung.com",;,한국경제,2020/3/30
110,'남매의 난' 1차 종결 한진칼 주가는 10%대 상승중,"[머니투데이 황국상 기자] [[특징주] 임시주총 등 추가분쟁 가능성도 여전]

지난 27일 정기 주주총회에서 조원태 회장 승리로 경영권 분쟁을 1차로 마무리한 한진칼이 30일 장 초반 10%대 상승세를 나타내고 있다.

30일 오전 9시10분 현재 한진칼은 전일 대비 12.76% 오른 6만4500원에 거래되고 있다. 장 초반에는 6만6700원(+16.6%)까지 치솟기도 했다. 지난 26일 4만4050원이던 한진칼 주가는 지난 27일 정기 주총날 상한가인 5만7200원으로 치솟은 데 이어 이날도 두 자릿수 대 상승률을 기록하고 있다. 키움증권, 미래에셋대우, NH투자증권 등 창구에서 매수세가 주로 유입되고 있다.

지난 27일 한진칼 주주총회에서 11명의 한진칼 이사진 자리를 조 회장 측 인물들이 모두 장악했다. 조 회장 측 손을 들어준 주주들은 56% 안팎 수준이었다. KCGI(강성부펀드), 조현아 전 대한항공 부사장, 반도건설 등 3자 연합은 이번 주총에서 완패한 셈이다.

그러나 이번 주총으로 한진칼 경영권 분쟁이 종식됐다고 보기엔 아직 시기상조라는 평가다. KCGI 등 3자 연합이 임시 주총을 통해 경영권 교체를 시도할 가능성도 있다는 이유에서다. 3자 연합은 올해 들어서도 지속적으로 지분을 확보하며 지난해 연말 의결권 지분 28.78%보다 훨씬 많은 42%의 지분을 이미 확보하고 있는 상태다. 이는 조 회장 본인 및 특수관계인, 우호 지분을 더한 지분에 육박하는 수준이다.",황국상|기자|,머니투데이,2020/3/30
111,"대한항공 코로나19에 항공여객 부진 길어져, 목표주가 하향 조정","하이투자증권 리포트
하이투자증권은 30일 대한항공(003490)에 대해 신종 코로나 바이러스 감염증(코로나19)으로 항공여객 부진이 길어지고 있다며 목표주가를 3만3,000원에서 2만6,000원으로 하향 조정했다.

하준영 하이투자증권 연구원은 “대한항공은 1·4분기 2,039억원의 영업손실을 기록할 것”이라며 “항공화물사업부문은 양호한 실적이 기대되지만 코로나 19 사태로 항공여객사업부문이 부진하기 때문”이라고 설명했다.

하 연구원은 “항공여객사업부문은 공급을 전년 동기 대비 19.8% 줄였음에도 같은 기간 수요가 26.9% 감소하면서 탑승률이 73.1%로 급락할 것”이라며 “대한항공은 7년 만에 1·4분기 영업적자를 낼 것”이라고 예상했다. 이어 “장기적인 관점에서 대한항공의 이익 증가는 명확하지만 현재와 같이 항공여객수요가 급감한 상황에서는 단기적인 현금흐름에 문제가 발생할 가능성도 존재하기 때문에 당분간 보수적인 접근이 필요하다”고 진단했다.",박경훈 기자,서울경제,2020/3/30
112,"27일 코스피 시장 공매도 금액 상위 종목. 셀트리온, 삼성SDI 등 예외",,C-Biz봇,조선일보,2020/3/30
113,"27일 코스피 시장 공매도 수량 상위 종목. 두산중공업, 한화생명 등 예외","지난 27일 코스피 시장에서 두산중공업(034020)의 공매도 수량이 가장 많은 64,544주를 기록했다. 27일 두산중공업(034020)의 공매도 평균 가격은 3,743원으로 종가인 3,590원 보다 4.26% 높았다. 이 밖에 한화생명(088350), 대한항공(003490), 삼성전자(005930)도 공매도 수량 상위를 기록했다. 새로 순위에 오른 종목은 LG유플러스(032640), 삼성증권(016360), 메리츠종금증권(008560)등이다.

(수량: 주)순위종목명수량주가 등락률연관 섹터1두산중공업(034020)64,544+10.12%[원자력]2한화생명(088350)44,630-5.63%생명보험3대한항공(003490)14,786+3.27%[항공사]4삼성전자(005930)12,335+1.05%[종합반도체]5LG유플러스(032640)11,7340.00%[결제서비스]6셀트리온(068270)10,167+1.38%[바이오시밀러]7한온시스템(018880)6,012-0.34%[수소연료전지차]8SK이노베이션(096770)4,810+3.18%[2차전지 - 배터리 생산]9카카오(035720)4,803+1.33%양방향미디어와서비스10삼성증권(016360)4,792+3.54%[증권사]11메리츠종금증권(008560)4,539+1.94%[증권사]12NAVER(035420)4,302+7.54%[모바일게임]13NH투자증권(005940)4,196+3.56%[증권사]14삼성SDI(006400)3,9160.00%[2차전지 - 배터리 생산]15미래에셋대우(006800)3,469+2.36%[증권사]16현대상선(011200)3,376+0.19%[해운]17현대엘리베이(017800)3,120+5.28%[금강산 관광]18영진약품(003520)2,775-0.45%제약19삼성물산(028260)2,721+2.86%[OLED - 소재·부품]20대한전선(001440)2,699+3.48%전기장비※ 주가 등락률: 전일 장마감 기준 등락률

[이 기사는 증권플러스(두나무)가 자체 개발한 로봇 기자인 'C-Biz봇'이 실시간으로 작성했습니다.]",C-Biz봇,조선일보,2020/3/30
114,"경영권 분쟁 한숨 돌린 조원태 한진그룹 회장, 첫 일성 “뼈 깎는 자구노력 할 것”","송현동 부지 매각 등 산적한 과제들도 조속히 처리할 것 약속 조현아 연합 장기전 준비... 조 회장 위기극복이 '최선 대응책'
“코로나19 위기의 파고를 넘기 위해 모든 역량을 집중하고 뼈를 깎는 자구 노력도 병행하겠다.”

조현아 전 대한항공 부사장 연합(KCGI, 반도건설 등)과 경영권 분쟁 1차전에서 완승한 조원태 한진그룹 회장의 첫 일성이다. 코로나19의 직격타를 맞은 대한항공을 비롯한 주요 계열사의 상황이 조속한 조치 없이는 위험해질 수 있다고 판단한 것으로 풀이된다.

조 회장은 29일 담화문을 내고 “국민과 주주 여러분이 이번 한진칼 주주총회를 통해 보내준 신뢰는 이 위기를 잘 극복하라고 준 기회임을 다시 한번 명심하겠다”며 “코로나19 사태는 머지않아 종식될 것이고, 극복할 것”이라고 강조했다.

앞서 27일 열린 한진그룹의 지주사 한진칼 주주총회에서 조 회장은 조현아 연합의 반대에도 사내이사 연임에 성공했다. 이날 주주들이 코로나19를 극복할 적임자로 조 회장을 택한 셈이다. 조 회장이 담화문까지 내고 위기 극복 의지를 표현한 배경이기도 하다.

조 회장은 “현재 전 세계가 코로나19 사태로 크나큰 고통을 겪고 있다”며 “특히 항공산업은 한 번도 경험해보지 못했던 커다란 위기에 직면해 있고 대한항공의 경우 90% 이상의 항공기가 하늘을 날지 못할 정도로 심각한 상황”이라고 말했다.

실제 국내뿐만 아니라 글로벌 항공업계는 코로나19 여파로 대부분의 항공편 운항을 중단하며 개점휴업 상태다. 이로 인해 각사들은 비상경영체제에 돌입해 허리띠 졸라매기에 한창이다. 대한항공도 내달부터 경영 상태가 정상화될 때까지 부사장급 이상은 월 급여의 50%, 전무급은 40%, 상무급은 30%를 반납하기로 했다. 조 회장이 주도하며, 내부 공감을 얻어낸 것으로 알려졌다.

서울 종로구 송현동 부지 매각 등 다른 산적한 과제들의 해법을 찾는 데도 속도를 낼 것으로 예상된다.

조 회장은 “기존에 발표한 송현동 부지 등 유휴자산 매각과 더불어 이사회와 협의해 추가적인 자본 확충 등으로 회사의 체질을 한층 더 강화하는 계기로 만들겠다”고 설명했다.

국내 항공업계의 맏형으로서 대정부 지원 호소에도 나설 것으로 예측된다.

이날도 조 회장은 “코로나19로 촉발된 위기는 단일 기업이나 산업군만의 노력으로는 극복이 어렵다”며 “회사의 자구 노력을 넘어 정부에서도 적극적으로 지원해 주기를 간절히 바라고 있다”고 호소했다.

조 회장이 경영에 집중하는 틈을 타 조현아 연합의 경영권 확보를 위한 힘 기르기는 이어질 것으로 관측된다. 조현아 연합은 최근 추가적인 한진칼 지분 매입에 주력하고 있다.

KCGI는 지난 24일 산하 투자목적회사와 반도건설 계열사들이 한진칼 주식을 장내 매수 방식으로 추가 취득했다고 공시했다. 각자의 지분율(3월 27일 기준)은 KCGI 18.74%, 반도건설 16.90%로 상승해 조현아 연합의 지분율은 총 42.13%가 됐다.

조 회장 측은 같은 기준으로 보면 델타항공(14.90%)과 대한항공 자가보험(3.79%)이 추가되고 카카오가 제외돼 44.28%다. 조 회장 측을 바짝 뒤쫓게 된다는 의미다.

재계 관계자는 “조현아 연합이 일단 투자금을 회수하기 위해서라도 승패에 관계없이 공격을 멈추지 않을 것”이라며 “조 회장의 입장에서는 부담스러울 수 있지만, 코로나19의 극복 자체가 내·외부 지지를 늘리는 가장 빠른 길인 만큼 우선 경영에 주력할 것으로 보인다”고 말했다.
  조원태 한진그룹 회장. [사진=한진그룹 제공]


유진희 기자 sadend@ajunews.com",유진희,아주경제,2020/3/30
115,한진가(家) 남매 2차전…‘50.1% 의결권 선제 확보’에 달렸다,,안규영 기자,국민일보,2020/3/30
116,"한진칼 주총, 주가엔 어떤 영향 미칠까","[머니투데이 김도윤 기자] 조원태 한진그룹 회장이 한진칼 사내이사 연임에 성공했지만, 차기 주주총회까지 한진그룹 경영권 분쟁이 연장될 것이라는 전망이 나왔다. 이는 대한항공 주가에 긍정적 영향을 미칠 것이라는 분석이다.

강성진, 배세호 KB증권 연구원은 지난 27일 한진칼 주주총회에서 조 회장이 연임에 성공했지만, 한진칼 경영권 분쟁 상황이 종료됐다고 판단하기 이르다고 진단했다.

조 회장 측이 발행 주식의 과반을 확보하지 못한데다 차기 주주총회에서 지분율 변화가 있을 것이란 이유를 들었다. 경영권 분쟁 당사자 모두 차기 주총에서 패배가 확정될 경우 보유 주식을 매각해야 하는 부담이 크다고 볼 때, 양 측이 앞으로 50.1%의 의결권을 선제 확보하기 위한 경쟁을 벌일 가능성이 크다고 전망했다.

두 연구원은 한진칼 주총에서 소액주주에게 얻은 의결권 지분율을 조 회장 7.97%, 반 조원태 연합 8.02%로 추정했다. 이는 한국기업지배구조원, ISS, 대신지배구조연구소 등 다수의 의결권 자문기관이 조 회장 연임에 찬성을 권고했다는 점을 고려하면, 소액주주들에게 여전히 반 조원태 기조가 강하다는 점을 보여주는 부분이라고 평가했다.

두 연구원은 한진칼 경영권 분쟁 당사자 양 측 모두 과반의 의결권을 확보하지 못한 상태에서 소액주주들이 중요한 캐스팅 보터 역할을 할 것으로 예상했다. 한진칼 경영권 분쟁 상황에서 한진그룹 경영진이 가장 중요한 자산인 대한항공을 소액주주가 반대하는 방향으로 경영할 가능성은 낮다고 지적했다.

따라서 대한항공의 절제된 투자, 유휴자산 매각 등 주주 이해관계에 부합하는 경영 기조가 당분간 유지될 가능성이 높다고 조언했다.",김도윤|기자|,머니투데이,2020/3/30
117,‘경영권 방어’ 조원태 “뼈 깎는 자구 노력할 것”,"담화문 통해 주주들에게 체질 강화 약속…“정상화 땐 사회 환원” 정부 지원 요구도
지난 27일 한진칼 주주총회에서 경영권을 방어하는 데 성공한 조원태 한진그룹 회장은 “현 경영진에 신뢰를 보내 주신 주주들과 여러 관계기관에 깊은 감사의 말씀을 드린다”면서 “코로나19 사태로 어려움을 겪는 가운데 뼈를 깎는 자구 노력으로 회사의 체질을 강화하겠다”고 말했다.
조 회장은 29일 주주들에게 전하는 담화문을 내고 “이번 주주총회는 그 어느 때보다 많은 관심 속에 치러졌고 주주들과 직원들의 다양한 이야기를 듣는 계기”라면서 이렇게 말했다.
조 회장은 “코로나19 사태로 전 세계가 고통을 겪고 특히 항공산업은 한 번도 경험해 보지 못했던 위기에 직면했다”면서 “대한항공은 90% 이상의 항공기가 하늘을 날지 못할 정도로 심각한 상황”이라고 언급했다. 이어 “위기의 파고를 넘기 위해 모든 임직원과 역량을 집중하면서 뼈를 깎는 자구 노력도 병행하겠다”면서 “이사회와 협의해 추가적인 자본 확충 등으로 회사의 체질을 더 강화하겠다”고 밝혔다.
이어 “회사의 자구 노력을 넘어 정부에서도 적극적으로 지원해 주길 간절히 바란다”면서 “경영환경이 정상화되면 국가 기간산업으로서 소명 의식을 바탕으로 도움을 주신 것에 늘 부채 의식을 가지며 사회에 더욱 환원하는 기업이 되겠다”고 말했다.
오경진 기자 oh3@seoul.co.kr",오경진,서울신문,2020/3/30
118,[단독] 고용지원금 신청 한달새 10만명 폭증,,"하종훈,임주형",서울신문,2020/3/30
