,0,0,0,0,0
51,"조원태, 우한행 전세기 탑승에 ‘솔선수범’ vs ‘민폐’ 엇갈린 시선","조원태(사진) 한진그룹 회장이 중국 후베이성 우한에 체류하고 있는 교민들을 수송하는 전세기에 탑승하는 것으로 최종 확인됐다.
30일 외교부와 대한항공에 따르면 조 회장은 이날 오후 8시45분 인천에서 출발하는 우한행 교민 수송 전세기에 탑승한다.
당초 조 회장은 이날 오전 10시에 출발하는 첫 번째 전세기편에 탑승할 예정이었으나, 중국 정부와의 협의 과정에서 전세기 대수와 일정 등이 변경돼 조 회장의 탑승 여부도 불투명했었다. 대한항공 관계자는 “외교부 2차관도 담당부처 책임자로 탑승하는 만큼, 조 회장도 운항 항공사 책임자로 탑승하는 것”이라며 “승무원들이 자발적으로 위험한 일에 지원해준 것에 대한 감사의 표시이며, 회장이 솔선수범해 어려운 임무에 동참하는 차원에서 내린 결정”이라고 설명했다.
앞서 대항항공 노조 간부와 대의원 등 베테랑 승무원들이 우한행 전세기 탑승에 자원한 바 있다.
전염병 등 재난 상황에서 운항하는 전세기에 그룹 회장이 탑승한 것은 이번이 처음이다.
하지만 조 회장의 이번 결정이 반드시 ‘솔선수범’으로만 해석되는 것은 아니다. 일각에서는 전세기 대수가 줄어들어 감염 방지를 위한 좌석 간격 확보조차 어려워진 상황에서 조 회장이 굳이 탑승해야 하는지에 대해 부정적인 시각도 있다. 즉 ‘솔선수범 이미지’를 내세워 한진그룹의 경영권 향방이 결정되는 3월 주주총회에서 자신에게 유리한 방향으로 이끌려는 지극히 개인적인 전략적 판단이라는 것이다.
또 자원한 승무원들에게 감사의 뜻을 전하려면 회장의 솔선수범보다는 정당한 보상을 주는 게 적절치 않느냐는 주장도 있다. 대한항공 관계자는 “전세기 탑승 승무원은 근무한 것으로 간주해 월급과 수당이 지급될 예정이며, 추가적인 보상은 아직 결정된 바가 없다”고 말했다. 조 회장을 수행하기 위해 탑승하는 추가 인원에 대해 대한항공 측은 확인해줄 수 없다고 덧붙였다.
김경준 기자 ultrakj75@hankookilbo.com",김경준,UNK,2020/01/30
52,부품공급처 다변화 못해 우한發 '시한폭탄' 째깍,"쌍용자동차 평택공장의 생산중단 위기는 신종 코로나바이러스 감염증(우한 폐렴) 여파가 국내 생산공장에 직접적인 영향을 끼친 사례다. 부품을 공급하는 중국 현지 공장이 멈춰 서자 완제품을 만드는 국내 공장도 함께 위기를 겪는 ‘글로벌 서플라이 체인’ 붕괴가 현실화하고 있는 것이다. 특히 경기침체로 충분한 재고를 보유하지 않았던 기업들이나 중국에서 조달하는 부품 의존도가 높은 기업들의 어려움이 클 것으로 전망된다.

30일 업계에 따르면 쌍용차 외에도 중국에서 부품을 공급받아 국내 공장에서 완제품을 만드는 기업들은 비상이 걸렸다.

중국 현지의 공장가동 중단이 예상보다 길어지면서 부품공급이 끊길 가능성이 높아지고 있기 때문이다. 특히 중국 현지 공장을 제외하면 이렇다 할 부품 공급처를 다변화하지 못한 기업들의 경우 ‘시한폭탄’을 안고 있는 상황이다. 한 기계업체 관계자는 “제품 개발 단계부터 협업을 해온 중국 현지 공장의 부품생산이 중단되면 국내 조립공장도 멈춰 세울 수 밖에 없다”며 “이제 와서 새로운 부품공급사를 국내외에서 찾기는 사실상 불가능하다”고 토로했다.

중국에 완성조립 공장을 돌리고 있는 기업들도 사정은 마찬가지. 현대·기아차의 경우 일단 휴무기간을 연장키로 했지만, 휴무가 끝난다고 해도 곧바로 완성차 조립 라인을 가동할 수 있을지는 미지수다. 복귀하는 완성차 공장 인력들에 대한 우한 폐렴 검진을 실시해 조치해야 할 뿐만 아니라 주변의 부품공장들이 제대로 가동될 지도 장담할 수 없는 상황이다.

중국 현지 투자를 진행 중인 기업들은 더욱 답답하다. SK이노베이션이 옌청에 건설 중인 배터리 공장 공사 현장은 당초 3일부터 공사를 재개하려 했지만 다음달 9일까지로 일주일 추가 연기했다. 자칫 2월 말까지 공사가 진행되지 못할 경우 당초 예상했던 생산일정 전체에 차질을 빚을 수도 있어 우려가 커지고 있다.

한편 우한 폐렴이 좀처럼 가라앉을 조짐을 보이지 않자 중국으로 향하는 하늘길도 속속 막히고 있다. 국내 항공사들의 중국 운항 중단이 잇따르는 가운데 대한항공도 결국 이날 중국 노선을 일부 중단 또는 감편하기로 했다. 인천~우한 노선의 운휴 기간을 오는 3월27일까지 연장하기로 했다. 또 인천~황산·장자제·창사·쿤밍 노선, 부산~베이징·난징, 제주~베이징 노선의 운항을 중단키로 했다. 인천~칭다오·선양 등 3개 노선은 운항 횟수를 절반 가량으로 줄인다. 대한항공 관계자는 “바이러스 확산을 방지하고 관광지 폐쇄, 출장 제한 등으로 급감한 중국 수요에 대응하기 위해 중국 노선을 정리했다”고 설명했다.",서종갑 기자,서울경제,2020/01/30
53,"대한항공, 중국 노선 운항 중단·감편 확대","신종 코로나바이러스 확산으로 국내 항공사들의 중국 노선 운항 중단이 잇따르는 가운데 대한항공도 일부 노선 중단과 감편에 나섰습니다.

대한항공은 다음 달 2일부터 인천발 황산, 장자제, 창사, 쿤밍 노선과 부산발 베이징, 난징 노선, 제주발 베이징 노선의 운항을 일시 중단하기로 했다고 밝혔습니다.

또 인천∼칭다오와 인천∼선양, 인천~베이징, 부산~칭다오, 부산~상하이, 제주~베이징 노선 등은 운항 편수를 지금보다 줄이기로 했습니다.

대한항공이 이와 함께 내일까지 운항을 중단하기로 했던 인천∼우한 노선에 대해서는 오는 3월 27일까지 중단 기간을 연장하기로 했습니다.

앞서 대한항공은 지난 23일 주 4회 운항하던 인천∼우한 항공편의 운항을 중단한 바 있습니다.

김현우[hmwy12",백종규,YTN,2020/01/30
54,"[시그널] “현대家 품에 안긴 아시아나항공, 올해 신용등급 파란불“",,김민경 기자,서울경제,2020/01/30
55,"中 관련 매출 비중 큰 종목…증권사, 목표가 줄줄이 내려",,양병훈(hun@hankyung.com);,한국경제,2020/01/30
56,'V자 반등' 노리는 삼성 디스플레이 부문,"작년 영업익 1.5조 40% 줄었지만
삼성전자(005930)가 중국의 저가 물량 공세로 어려움을 겪고 있는 디스플레이 부문에서도 ‘초격차’ 전략을 통해 경쟁 우위를 유지한다는 계획을 내놨다. 삼성디스플레이가 80% 이상의 점유율을 갖고 있는 중소형 유기발광다이오드(OLED) 시장에서는 기술력으로 BOE 등 중국 업체의 공세를 이겨내고 대형 디스플레이 시장에서는 마이크로 LTD 출시 및 8K TV 보급 확대 등으로 수익을 늘린다는 계획이다.

삼성전자는 디스플레이 부문에서 지난해 전년 대비 40% 감소한 1조5,800억원의 영업이익을 거뒀다고 30일 밝혔다. 삼성전자 측은 이와 관련해 “중소형 디스플레이 사업은 프리미엄 제품군 수요 약세 등으로 실적이 줄었으며 대형 디스플레이는 공급 과잉 지속으로 평균단가(ASP)가 하락한 상황에서 패널 판매마저 감소해 이익이 줄었다”며 “올 1·4분기 또한 계절적 비수기로 대형 디스플레이 부문에서 적자가 지속될 것으로 예상된다”고 밝혔다.

삼성전자 측은 5G 및 폴더블폰 보급 확산에 따른 중소형 OLED 시장의 확대를 기대하고 있다. 삼성전자 측은 “중소형 OLED는 경쟁사의 본격적인 진입에 따른 경쟁 심화가 예상되지만 5G 스마트폰 출시 확대로 관련 수요가 늘어날 것으로 전망된다”고 밝혔다. 업계에서는 폴더블폰 출시 등에 따른 폼팩터 변화와 가상현실(VR)·증강현실(AR) 등 5G 전용 서비스 출시로 OLED 탑재 스마트폰이 늘어날 것으로 보고 있다. 대형 디스플레이 시장의 경우 올해는 8K용 액정표시장치(LCD) 시장에 집중하고 내년에 선보일 퀀텀탓(QD) 디스플레이로 ‘V자 반등’을 꾀할 계획이다. 또 가정용 마이크로 LED TV를 연내에 출시해 프리미엄 시장을 주도할 예정이다.","양철민,변수연 기자",서울경제,2020/01/30
57,[시그널] 신평사 비관론 쏟아진다.. “올해 우호적인 산업 전무”,"신용평가사들이 올해 국내 기업들의 사업환경에 대해 부정적 전망을 쏟아내고 있다.

한국신용평가는 30일 온라인세미나를 통해 올해 21개 산업 업황에 대해 모두 작년과 비슷하거나 오히려 더 나빠질 것으로 예측했다.

비금융 부문에서는 석유화학, 건설, 철강, 자동차·부품, 항공운송, 유통, 디스플레이 산업 환경이 ‘비우호적’이라고 분석했으며 금융 부문에서는 캐피탈과 손해보험, 생명보험의 전망이 나빠질 것이라고 내다봤다.

앞서 지난해 나이스신용평가와 한국기업평가도 올해 산업위험 전망을 발표하면서 사업환경과 등급전망이 긍정적인 업종이 전무하다고 분석한 바 있다.

유통과 디스플레이, 손해보험, 생명보험 등 4개 부문은 신용등급 전망에도 ‘부정적’ 꼬리표가 붙었다. 신용등급 전망이 부정적이라는 것은 조만간 기업의 신용등급을 하향 조정할 가능성이 크다는 얘기다.

증권업에 대해서는 대체로 중립적이라고 봤으나 대형 증권사들의 경우 투자위험도가 커진 점을 반영해 신용등급 전망을 ‘부정적’으로 봤다. 이밖에 중·소형 증권사와 나머지 16개 산업의 신용등급 전망은 안정적이라고 분석했다.

항공운송업에 대해서는 최근 유행하는 신종코로나바이러스(우한 폐렴)로 인해 수요가 감소할 것으로 내다봤다. 과거 사스(SARS·중증급성호흡기증후군) 사태와 비슷한 양상으로 흘러갈 경우 연간 매출액이 대한항공(003490) 3~4%, 아시아나항공(020560) 4~5% 감소할 것으로 분석했다.

정유산업의 핵심인 정제마진에도 부정적 영향을 미칠 것으로 전망했다. 권기혁 한국신용평가 실장은 “신종 코로나 사태가 장기화될수록 정유사들의 정제마진과 석유화학 제품 수요는 감소할 수 밖에 없다”고 우려했다.

정부의 부동산 규제에 따른 부동산 시장 위축도 부정적 영향을 미친다고 지적했다. 분양가 상한제 등 부동산 규제 강화와 경기부진이 겹치면서 건설사들의 실적이 하락할 수 있다는 우려다.",김민경 기자,서울경제,2020/01/30
58,"[마켓인사이트]""우한 폐렴, 대한항공·아시아나항공 올해 매출 최대 5% 끌어내릴 것""","≪이 기사는 01월30일(17:12) 자본시장의 혜안 ‘마켓인사이트’에 게재된 기사입니다≫

신종 코로나바이러스 감염증(우한 폐렴)으로 국내 항공사의 올해 영업실적이 부진할 것이라는 전망이 나왔다. 단기간에 우한 폐렴 사태가 끝나지 않으면 국내 항공사의 신용도까지 흔들릴 수 있다는 우려도 제기됐다.

30일 한국신용평가에 따르면 우한 폐렴으로 인해 국내 항공사의 올해 매출이 최대 5% 감소할 것으로 분석됐다. 우한 폐렴이 사스(중증 급성호흡기증후군)와 비슷한 양상으로 전개됐을 경우를 가정해 분석한 결과다. 한신평은 우한 폐렴으로 3개월 간 중국 노선 매출의 50%, 기타 노선 매출의 10~20%가 감소할 것이라고 가정했다.



이렇게 되면 대한항공의 올해 연간 매출이 전년 대비 3~4%, 아시아나항공이 4~5% 감소할 것이라는 게 한신평의 전망이다. 항공업의 특성상 단기적인 수요 위축에 맞춰 공급을 탄력적으로 조정하는 데 한계가 있어 매출 감소가 상당 부분 이익 감소로 이어질 수밖에 없다.

2003년에는 사스 영향이 3개월 간 지속됐다. 당시 중화권 입출국자는 약 50%, 그 외 국가 입출국자는 약 25% 감소했다. 사스 유행으로 2003년 2분기 대한항공과 아시아나항공의 매출은 전년 동기 대비 각각 11%, 14% 줄었다. 대한항공은 손익분기점에 못 미치는 영업실적을 나타냈고, 아시아나항공은 -9%의 영업적자를 냈다.

중국 노선은 한국 국제여객 운송량의 약 20%를 차지한다. 대한항공과 아시아나항공의 중국 노선 매출 비중은 각각 12%, 18% 정도다. 한신평은 과거 사스 사례에 비춰볼 때 우한 폐렴의 영향이 중국 노선에만 국한되지 않을 것이라고 판단했다.

박소영 한신평 연구원은 ""우한 폐렴 사태가 빠른 시일 내 종결되지 않아 글로벌 경기 부진, 소비심리 저하 등으로 이어지며 여객과 화물 수요 부진이 심화하면 항공사 신용도에 부정적인 영향이 불가피하다""고 밝혔다.

중국 후베이성 우한에서 시작된 우한 폐렴이 무서운 속도로 번지자 세계 주요 항공사들은 중국 운항을 중단하고 있다. 중국 정부는 30일 0시 기준 우한 폐렴 확진자가 7711명, 사망자가 170명으로 집계됐다고 발표했다. 하루 전보다 확진자는 1737명, 사망자는 38명 늘었다.

김은정 기자 kej@hankyung.com",김은정,한국경제,2020/01/30
59,우한 전세기 확정에 조원태 한진그룹 회장도 중국행 최종결정,,배윤경,매일경제,2020/01/30
60,"조원태 한진 회장 `우한 전세기` 탑승…""자원자 격려, 솔선수범 차원""","조원태 한진그룹 회장이 정부가 신종 코로나바이러스 감염증(우한 폐렴) 발원지인 중국 후베이성 우한과 인근 지역 체류 교민을 수송하기 위해 띄우는 전세기에 탑승한다.
30일 대한항공에 따르면 조 회장은 이날 밤 우한으로 출발하는 전세기에 동승하는 문제를 놓고 막판까지 고심한 끝에 결국 탑승하는 것으로 최종 결정했다.
대한항공 측은 노조 간부(상근) 3명과 대의원 10명을 포함한 지원자 30여명으로 우한 전세기에 탑승할 인원을 꾸린 상태다.
조 회장은 승무원 안전 우려가 제기되는 상황에서 이들의 자원을 높이 평가한 데 이어 이들을 격려하고 솔선수범하는 모습을 보이기 위해 전세기 탑승을 결정한 것으로 알려졌다.
이를 두고 재계 안팎에서는 오는 3월 사내이사 재선임이 걸린 주주총회를 앞두고 그룹 최고경영자(CEO)로서 책임지는 모습을 보이며 우호적인 여론을 형성하려는 것이라는 분석이 나오고 있다.
[디지털뉴스국]",,매일경제,2020/01/30
61,"에어부산, +1.69% 상승폭 확대 예외","에어부산(298690)이 상승폭을 확대하고 있다. 전일 대비 1.69% 상승한 5,410원에 거래되고 있다.

에어부산 연관 테마제주항공(089590), 예림당(036000), 진에어(272450), 티웨이항공(091810), 에어부산(298690), 아시아나항공(020560), 대한항공(003490)

에어부산의 최근 1주일간 외국인/기관 매매내역을 살펴보면 외국인은 19,434주를 순매도했으며, 기관은 15,213주를 순매수 했다. 같은 기간 주가는 2.74% 하락했다.

(단위: 원)날짜주가등락률01월 29일5,320+1.72%01월 28일5,230-3.33%01월 23일5,410-0.55%01월 22일5,440-0.55%01월 21일5,470-4.20%

[이 기사는 증권플러스(두나무)가 자체 개발한 로봇 기자인 'C-Biz봇'이 실시간으로 작성했습니다.]",C-Biz봇,조선일보,2020/01/30
62,"마일리지 개편안, 불공정판단 가능성 높다","대한항공이 지난달 내놓은 마일리지 개편안이 소비자 입장에서 공정한 것인지를 공정거래위원회가 공식적으로 심사한다. 공정위가 '불공정 약관'으로 판단할 가능성이 높다는 관측이 나온다. 소비자를 대상으로 한 기업의 약관은 결국 소비자 편익 증감 여부로 판단할 수밖에 없는데, 여론이 좋지 않기 때문이다.

30일 공정위에 따르면 전날 오후 법무법인 태림은 1834명의 심사청구인을 대리해 '대한항공 마일리지 개편안 관련 약관 심사 청구서'를 공정위에 제출했다.

이에 따라 공정위는 법리 검토를 거쳐 2003년 공정위 심결례, 마일리지 관련 판례 등을 참고해 약관의 공정성을 판단할 예정이다. 공정위 관계자는 ""약관심사 청구내용에 대해 법리와 판례를 검토해 판단할 예정이지만, 판단 시기는 현재로선 가늠할 수 없다""고 밝혔다.

앞서 작년 12월 13일 대한항공은 현금과 마일리지를 섞어 항공권을 살 수 있는 이른바 '마일리지 복합결제'를 포함한 스카이패스 제도 개편안을 발표했다. 마일리지 제도를 소비자 불편을 줄이는 방향으로 개선하라는 공정위의 권고에 따른 것이다.

개편안에 따르면 소비자는 올해 11월부터 대한항공의 모든 항공권을 구매할 때 항공 운임의 20% 안에서 마일리지를 사용해 결제할 수 있다. 다만 복합결제 시 마일리지의 현금환산 가치는 시즌·수요·노선·예약상황 등에 따라 다르게 적용되며, 복합결제는 대한항공 홈페이지 또는 모바일을 이용해 항공권을 원화로 구매할 경우 가능하다.

대한항공은 탑승 마일리지 적립률도 바꿨다. 일등석과 프레스티지석은 적립률을 최대 300%까지로 대폭 높이고 여행사 프로모션 등으로 할인이 적용되는 등급의 적립률은 최하 25%까지로 낮췄다. 통상 일반 이용객이 가장 많은 일반석 운임 중 6개 예약 등급은 현행 적립률 100%를 그대로 유지했다.

하지만 개편안 발표 직후 일부 소비자들 사이에서는 이 개편안이 소비자 편익 측면에서 기대에 미치지 못한다는 불만이 터져 나왔다. 시민단체 소비자주권시민회의는 ""마일리지 결제 비율은 마일리지를 소유한 소비자들 스스로 결정해야 한다""며 ""마일리지 결제 비율을 '20%'로 한정한 근거가 어디에 있느냐""고 따졌다.

공정위 안팎에서는 이번 대한항공 개편안이 불공정 약관으로 판단될 가능성이 높다는 관측이 나온다. 개편안에 대해 상당수 소비자들이 불만을 표시하고 있기 때문이다.

실제 공정위는 지난 15일 세계 최대 온라인 동영상 서비스(OTT) 사업자인 넷플릭스의 불공정 약관을 소비자에게 불리하다는 이유로 시정을 강제하기도 했다. 공정위는 넷플릭스의 약관을 심사해 일방적인 요금 변경 조건 등 6개 유형의 약관을 시정하도록 했다.

이에 따라 넷플릭스는 향후 서비스 요금이나 멤버십을 변경할 때 적용 시기를 포함해 관련 내용을 회원에게 통지하고 반드시 동의를 얻어야 한다. 또한 이 내용에 동의하지 않는 회원은 넷플릭스를 해지할 수 있도록 했다.

이외에도 공정위는 △회원계정을 종료·보류 조치할 때 사유가 불명확한 조항 △계정 해킹 등 회원의 책임없는 사고에 대해 회원에게 모든 책임을 지도록 한 조항 △회원의 손해배상 청구권을 제한하는 조항 등을 시정하도록 했다.",성홍식,내일신문,2020/01/30
63,우울한 직장인…‘성과급 제로’ 시대 현실화,"불확실한 대외 환경과 기업들의 암울한 실적으로 일부 산업계 업종에서는 ‘성과급 제로 시대’가 현실화하고 있다. 연초부터 터진 ‘우한 폐렴’ 돌발 악재가 장기화할 경우 이 같은 추세가 고착화될 수 있다는 관측도 나온다.

30일 업계에 따르면 지난해까지 해마다 수백%의 성과급을 지급해 다른 업종의 부러움을 샀던 석유화학 업종은 올해 성과급 지급 계획조차 세우지 못하고 있는 실정이다.

업계 리더격인 SK이노베이션의 경우 지난해 850%의 성과급을 지급하며 산업계 전체의 주목을 받았다.

하지만 올해는 직원들 내부에서조차도 “성과급이 없는 것 아니냐”는 말이 나돌 정도로 상황이 나쁜 것으로 알려지고 있다.

지난해 300%의 성과급을 지급했던 LG화학 역시 최악의 경영실적이 예상되면서 성과급 논의 자체가 사라진 것으로 알려진다.

GS칼텍스, 에쓰오일, 현대오일뱅크 등 전통적으로 후한 성과급을 지급했던 업체들도 한목소리로 “올해는 성과급 책정에 엄두도 못내고 있다”고 입을 모으고 있다.

자동차업계는 지난해 9월과 설 연휴 직전 각각 성과급을 지급한 현대·기아차를 제외하면 성과급 논의 자체가 ‘사치’로 여겨지는 분위기다.

지난해 임금 및 단체협상을 매듭짓지 못한 르노삼성차와 한국지엠은 올해 성과급에 대한 기대감조차 없다.

항공업계도 마찬가지다. 대한항공은 일반적으로 4분기 실적에 준해 성과급을 지급하지만, 지난해 역성장이 예상되는만큼 기대감은 미미하다. 아시아나항공은 2014년 경영 정상화 선언 이후 성과급이 한 번도 지급되지 않았고, 이같은 회사의 방침은 올해도 이어질 것으로 예상된다.

이밖에 현대상선은 2011년부터 성과급이 없었고, 올해도 없을 예정이다. 임단협 교섭을 두고 이견을 좁히지 못하고 있는 현대제철도 성과급 계획이 아직 없다. 포스코는 연봉에 포함해 12분의 1로 나눠 주는 관행에 성과급이 따로 없다.

조선.중공업 업종의 경우 지난해 수주량 증가로 회생 기미를 보이고는 있지만, 최근 수년간 이어진 불황과 이에 따른 구조조정 칼바람 속에 성과급을 지급하지 못했던 기업들이 허다하다. 주요 조선업체 중 지난해 성과급을 지급한 곳은 현대중공업 뿐이다. 삼성중공업과, 대우조선해양은 지난해 뿐 아니라 수년간 성과급 지급이 없었다. 산업부",유재훈 기자,헤럴드경제,2020/01/30
64,日불매운동에 우한폐렴까지…악재에 날개 못펴는 항공株,"[아시아경제 송화정 기자]항공주들이 잇따른 악재에 시달리고 있다. 지난해 일본 불매운동 여파로 적자를 기록하는 등 타격을 입은 상황에서 연초부터 중국발 악재까지 불거지며 실적 회복 시점이 더 지연될 것으로 전망된다.

30일 오전 9시40분 기준 제주항공은 전일 대비 1.79%(400원) 하락한 2만1950원에 거래됐다. 제주항공은 지난 28일 장중 2만1500원까지 떨어지며 52주 신저가를 기록했다. 지난 17일부터 6일 연속 하락 행진을 하다 전일 3% 상승세를 보였으나 다시 약세로 돌아섰다. 대한항공도 하루만에 다시 약세로 전환했다. 이날 대한항공은 0.21% 떨어지면서 장 초반 약보합세를 나타냈다. 대한항공은 최근 5일간 8% 넘게 빠졌다. 아시아나항공(-0.63%), 에어부산(-1.13%), 티웨이항공(-1.64%), 진에어(-1.05%) 등도 이날 하락세를 보였다.

항공주의 이 같은 약세는 신종 코로나바이러스감염증(우한폐렴)에 따른 수요 위축 우려 때문이다. 신종코로나가 확산되면서 항공사들은 속속 중국 노선의 운항을 중단했다. 전일 제주항공은 인천~싼야, 인천~난퉁, 인천~하이커우 등 3개 노선의 운항 중단을 추가했다. 제주항공은 앞서 부산~장자제, 무안~장자제, 무안~싼야 노선의 운항을 멈췄다. 제주항공은 동계 기간 운휴 중인 5개 노선을 제외하고 12개 중국 본토 노선을 운항 중인 상황에서 신종코로나로 절반인 6개 노선의 운항을 중단하게 됐다.

아시아나항공도 다음달부터 중국 노선 3개의 운항을 잠정 중단키로 했다. 인천~구이린, 인천~창사, 인천~하이커우 노선 등이다. 이스타항공은 청주~장자제, 제주~상하이, 청주~하이커우, 인천~정저우 운항을 다음달 말까지 멈추기로 했다. 진에어는 제주~시안 노선의 운항을 중단한 상태다. 대한항공은 앞서 지난 23일 중국 당국이 우한 공항의 모든 항공편에 대해 운항 불가 결정을 내리면서 주 4회 운항하던 인천~우한 노선의 운항을 하지 않고 있다.

항공사들의 실적 회복은 더 늦어질 것으로 전망된다. 최고운 한국투자증권 연구원은 ""국적사들의 중국 매출 비중은 10%를 넘지 않지만 인접국가들로 불안심리가 퍼지고 있어 국경간 이동수요는 빠르게 위축될 것""이라며 ""국내 항공업계의 실적 회복 역시 지연될 수 밖에 없으며 일본 여행 보이콧 영향이 아직 끝나지 않은 상황에서 중국을 비롯한 근거리 여객 수요 전반의 부진으로 실적 부진이 장기화될 수 있다""고 말했다.

한국투자증권에 따르면 2003년 중증급성호흡기증후군(SARSㆍ사스)나 2015년 중동호흡기증후군(MERSㆍ메르스) 당시 여객 수요는 3개월 이상 줄었다. 2015년 3월부터 5월까지 국제선 여객은 전년 대비 20% 늘었는데 메르스 발병 이후 6월과 7월에는 14% 감소로 악화됐고 외국인 입국자수는 47%나 급감했다. 이후 10월이 돼서야 다시 증가세로 돌아섰다.

일본 불매운동과 신종코로나 사태가 해소되더라도 산업 구조조정 없이는 주가 반등 여력이 제한적일 것이란 분석이다. 최 연구원은 ""이번 여파로 제주항공이 이스타항공 인수를 포기해 이스타항공 자체적인 공급 축소가 이뤄지거나 에어부산이 재매각 매물로 나오는 등 시장 재편 이벤트가 아니라면 주가 반등 여력은 제한적일 것""이라고 말했다.

송화정 기자 pancake@asiae.co.kr",송화정,아시아경제,2020/01/30
65,‘성과급 제로’ 시대,,유재훈 기자,헤럴드경제,2020/01/30
66,"티웨이항공, -1.84% 상승폭 확대 예외",,C-Biz봇,조선일보,2020/01/30
67,"티웨이항공, -2.05% VI 발동 예외","티웨이항공(091810)이 VI가 발동했다. 전일 대비 2.05% 하락한 4,785원에 거래되고 있다.

티웨이항공 연관 테마제주항공(089590), 예림당(036000), 진에어(272450), 티웨이항공(091810), 에어부산(298690), 아시아나항공(020560), 대한항공(003490)

티웨이항공의 최근 1주일간 외국인/기관 매매내역을 살펴보면 외국인은 1,646주를 순매수했으며, 기관은 173,959주를 순매도 했다. 같은 기간 주가는 8.35% 하락했다.

(단위: 원)날짜주가등락률01월 29일4,885-0.31%01월 28일4,900-8.75%01월 23일5,370+0.19%01월 22일5,360+0.56%01월 21일5,330-2.91%

[이 기사는 증권플러스(두나무)가 자체 개발한 로봇 기자인 'C-Biz봇'이 실시간으로 작성했습니다.]",C-Biz봇,조선일보,2020/01/30
68,머니투데이 오프라인 헤드라인-30일자,"[머니투데이 유승목 기자] [종합]
'뷰티매직' 차석용, LG생건 명품 Make Up
수소로 46만가구 전기·열 공급 서울 4곳에 新에너지 생산기지
무증상자부터 이송…아산·진천 임시보호
대한항공 '우한교민 수송' 승무원 30명 구성...오늘 뜬다
'산자락' 지정에도 주민 거센 반발...격리수용까지 산 넘어 산
'족쇄' 풀어주자 휠체어로 매출 12억 굴린 中企
판매부진·파업·소비자 외면…만들 '차'없는 3사, 길이 없다

[the300]
이틀만에 '손' 뗀 安…4번째 '창당' 수순
'호·충·강' 누구의 텃밭도 아니다…與도 野도 '살얼음판'

[오피니언]
단기일자리, 더 늘려도 됩니다
속도가 느려진 도시 이야기
탈진실 시대의 정치와 지식인

[국제]
中진출 글로벌기업 '우한 기침'에 '휘청'
팔레스타인 분노 불붙인 트럼프의 '중동평화계획'

[금융]
""6대 금융그룹, 지배구조도 세밀히 볼 것""
닻올린 윤종원號…""기업銀 초일류 금융그룹 만들것""

[산업]
'1700%→0' SK하이닉스도 성과급 쇼크
삼성·LG '전자부품 맞수' 美·中 갈등에 희비 교차
'첩첩산중' 현대제철, 18년만에 첫 분기 적자
'마스크 낀 면세점' 고객 몰려도, 안와도 걱정
은둔 벗은 이명희 회장 '재계 대모' 행보

[미래산업]
신종 코로나 진단 키트 허가 전에도 쓸수 있다
낮아진 장벽·늘어난 혜택…판 커지는 벤처투자

[ICT·과학]
서울에 亞최대 '실감콘텐츠 스튜디오' 문연다

[기획]
'문케어'도 못막은 구멍…반년새 손해 5조 줄줄 샌 실손보험
안 파는게 답?…'자기부담' 늘려야 산다

[건설 부동산]
강남 39㎡ 5인가구 당첨…청약가점이 '허점'으로
시작은 강남 국민임대주택, 끝은 오리무중

[사회]
李·任…버티던 靑인사들 검찰 출석 왜?
""이광철, 기소 대상 아니었는데…"" 이성윤 지검장, 윤석열에 또 반기

[정책사회]
찬밥 된 탄력근로제…中企 '주52시간제' 무방비

[스타뉴스]
""날것 그대로였던 연기…또다른 악역 기대돼""

[People]
대기업 상사맨, 제대로 된 고기 위해 칼갈다

[증권]
당국 ""증권사, TRS 회수 자제를"" 권고…'펀드런' 진화될까
결론못낸 한미약품 '회계갈등' 재무제표·감사보고서로 튀나",유승목|기자|,머니투데이,2020/01/30
69,"조원태 한진 회장, 신종 코로나 대피 전세기 탄다","조원태 한진그룹 회장이 신종코로나 바이러스 감염증(우한 폐렴)과 관련해 30일 중국 우한으로 떠나는 대한항공 전세기 탑승을 자원한 것으로 알려졌다. 현재 외교부 등과 협의 중이며 탑승 여부에 대한 결론은 30일 오전 확정된다.
정부는 앞서 현재 우한에 고립된 우리 국민 700여명을 데려오기 위해 전세기를 띄우기로 하고 국적기 중 유일하게 우한 노선을 운행한 경험이 있는 대한항공을 선택했다. 이에 따라 대한항공은 270여석 규모의 A330-300 기종 등을 30~31일 총 4회 운항을 하기로 했으며 전세기 탑승 승무원은 지원자 중심으로 선정하기로 했다. 대한항공 노동조합 간부들이 우선 지원하는 등 예상보다 많은 20여명이 지원한 상태다.
조 회장은 직원들이 자원해서 나서는 상황에서 이를 격려하고 솔선수범하는 모습을 보이겠다는 차원에서 이번 전세기 탑승하겠다는 뜻을 밝힌 것으로 전해졌다. 정부 관계자로는 이태호 외교부2차관 등 신속대응팀 20여명이 전세기에 함께 타 우리 국민들의 건강 상태를 계속 관찰할 계획이다.

남상욱 기자 thoth@hankookilbo.com",남상욱,UNK,2020/01/29
70,“대한항공 마일리지 약관 불공정” 청구… 공정위 심사 착수,,박세인 기자,UNK,2020/01/29
