,0,0,0,0,0
66,[원호연의 현장에서] 권익위의 ‘송현동 침묵’ 이제는 깨야 할 때,"기업인들에게 ‘불확실성’만큼 위협이 되는 것은 없다. 중요한 의사결정이 단 하루 늦어지는 것으로도 적게는 수천만원에서 많게는 수조원까지 큰돈이 왔다 갔다 하기 때문이다.

국가권익위원회의 입만 쳐다보고 있는 대한항공의 속이 타들어가고 있다. 서울 종로구 송현동 부지의 향배를 결정할 권익위의 최종조정안이 차일피일 미뤄지고 있기 때문이다. 통상 90일이 걸리는 민원처리 기간도 이미 훌쩍 넘었다. 애초 권익위가 송현동 부지의 매각 방식과 금액에 대한 조정안을 지난 16일에 낼 것으로 알려졌다. 그러나 그로부터 열흘이 더 지나도록 조정안 소식은 ‘함흥차사’다. 권익위 관계자는 당사자들이 제출할 서류가 미비해 시간이 더 걸릴 것이라고 해명했다. 당장 권익위의 조정이 급한 대한항공은 서류를 모두 냈다는 입장이다.

서울시는 한국토지주택공사(LH)가 먼저 송현동 부지를 매입하고 시유지와 맞바꿀 예정인 만큼 관련 절차는 LH의 몫이라고 책임을 떠밀었다. LH는 떨떠름하다는 입장이다. 대리 매입 여부를 내부적으로 확정하지도 않았는데 서울시가 일방적으로 먼저 발표했기 때문이다. 입장이 정해지지 않은 만큼 당장 서류를 낼 수도 없다.

상황이 이렇게 꼬였는데 중재자 역할을 해야 할 권익위는 뚜렷한 메시지를 내놓지 않은 채 시간만 흘려보내고 있다. 추가적인 중재회의를 진행하겠다는 계획도 없다. 양측의 입장 차가 여전히 큰 데 어떻게 합의를 이끌어내겠다는 건지 청사진도 제시하지 않고 있다.

권익위의 침묵은 서울시의 자의적 판단에 힘을 실어주는 결과로 이어졌다. 서정협 서울시장 권한대행은 최근 국감에서 “송현동 부지를 공원으로 만드는 것은 법적으로 사유재산 침해가 아니며 대한항공으로부터 감정가로 매입하겠다”며 기존 입장을 되풀이했다. 공원화 천명 이후 서울시 외 어떤 곳과도 입찰을 진행할 수 없게 된 대한항공으로선 답답한 노릇이다.

권익위의 침묵이 길어질수록 국민고충처리기관으로서 공정성에 흠이 간다. 서울시 또는 정부 여당의 눈치를 본다거나 민감한 사안에 대해 몸을 사린다는 오해를 받을 수 있다. 공정한 판단을 이른 시간에 내려 그 오해를 불식시키길 바란다.",원호연 기자,헤럴드경제,2020/10/26
67,'한강의 기적-제2의건국' 이끈 1·2세대 경영인들 퇴장,"[아시아경제 유제훈 기자] 이건희 삼성 회장의 별세로 한국 산업화를 이끈 재계 1ㆍ2세의 시대가 저물고 있다. 산업화 시대 '한강의 기적', 외환위기 이후 '제2의 건국'을 주도한 이들이 퇴장하면서 재계의 세대교체도 한 층 더 속도를 내게 될 전망이다.

올해 세상을 떠난 1세대 경영인은 지난 1월 별세한 신격호 롯데그룹 회장이다. 일본에서 성공 후 지난 1967년 한국에서 롯데제과를 창업한 신 회장은 1970~1980년대 제과, 유통, 중화학 등으로 사업영역을 확대하면서 한강의 기적에 공헌했다.

지난해 12월 별세한 김우중 대우그룹 회장도 산업화의 주역으로 꼽힌다. 김 회장 역시 1967년 대우실업을 창업해 무역전선에 뛰어든 후 현재까지도 한국의 주력사업인 건설, 자동차, 중공업으로 사업영역을 확장, 창업 20여년 만에 4대 재벌 반열에 오르는 대우 신화를 썼다. '세계경영', '탱크주의' 등은 아직도 재계에서 회자되는 슬로건 이다. 특히 김 회장이 내놓은 저서 '세계는 넓고 할 일은 많다(1989)'는 고도성장기 샐러리맨의 신화를 상징하는 대표작으로 자리매김 하기도 했다.

1세대 경영인은 아니지만 1970년 회장직을 승계한 구자경 LG그룹 회장도 지난해 12월 세상을 떠났다. 창업주 구인회 회장의 장남으로 태어난 구 회장은 1995년까지 25년간 그룹 총수로서 전자ㆍ화학산업을 주력으로 하는 LG그룹의 도약 기반을 마련했다는 평가를 받고 있다.

1세대 경영인들이 한강의 기적을 이뤄냈다면 2ㆍ3세대 경영인들은 1997년 국제통화기금(IMF) 외환위기 이후 신(新) 성장 동력을 발굴, 제2의 건국에 일조한 이들이다. 2018년 세상을 떠난 구본무 LG그룹 회장은 취임 초반 화학, 디스플레이산업 진출을 통해 새 먹거리 발굴에 집중했다. 특히 구 회장이 집중 육성한 전지(배터리) 사업은 최근들어 LG그룹은 물론 한국의 주력사업으로 성장 중이다.

지난해 4월 별세한 조양호 한진그룹 회장도 대한항공을 명실상부한 플래그십 캐리어로 키워내는 데 공헌했다. 1990년대 후반 잇따라 발생한 항공기 추락사고를 반면교사 삼아 안전운항을 강화했고, 9ㆍ11테러 등 잇딴 악재에도 '역발상 투자'를 통해 항공기를 대거 확대해 성장발판으로 삼기도 했다. 조 회장 체제에서 대한항공은 2000년대 중ㆍ후반 항공화물 수송 기준 세계 1위를 달성하기도 했다. 이후 내실을 다져온 대한항공의 화물사업부문은 신종 코로나바이러스감염증(코로나19) 국면에서 든든한 수익원 역할을 하고 있다.

한국의 산업화를 이끈 경영인들이 잇따라 세상을 등지면서 재계의 세대교체도 가속화 되고 있다. 2014년 이 회장의 와병 이후 실질적으로 삼성그룹을 이끌어온 이재용 삼성전자 부회장이 대표적이다. 현대자동차그룹 역시 정의선 회장이 정몽구 명예회장으로부터 그룹총수직을 이어받으면서 3세 경영시대가 본격화 됐다. 한진그룹은 조원태 회장이 지난해 4월 취임하면서 4세 경영시대가 열렸다.

3ㆍ4세 경영을 준비하는 기업들도 있다. 한화그룹은 3세대인 장남 김동관 한화솔루션 사장이 최근 취임하면서 경영전면에 부상했다. GS그룹 역시 허세홍 GS칼텍스 대표, 허윤홍 GS건설 사장 등 4세대 경영인들이 속속 경영일선에 등장하고 있다. 이밖에도 신세계그룹, CJ그룹 등에서 3ㆍ4세 경영 체제로의 전환이 진행 중이다.

유제훈 기자 kalamal@asiae.co.kr",유제훈,아시아경제,2020/10/26
68,제주항공 기안기금 2호 기업 되나… 1700억원 기금 받을 듯,"[디지털타임스 성승제 기자] 제주항공이 아시아나항공에 이어 기간산업안정기금 2호 지원 기업이 될 전망이다.



26일 금융권과 항공업계에 따르면 기간산업안정기금 운용심의회는 오는 29일 회의를 열어 제주항공 지원 방안 등을 논의한다.



주채권은행인 수출입은행은 그동안 회계법인 실사를 통해 제주항공의 자금 수지 등을 파악했다. 실사 결과 등을 거쳐 산출한 필요자금은 1700억원인 것으로 알려졌다.



만약 제주항공이 기안기금 지원을 받으면 2호 지원 기업이 되며 저비용항공사(LCC) 중에선 첫 지원 대상에 이름이 오른다.



앞서 기금은 매각이 불발된 아시아나항공에 2조4000억원을 지원키로 했다.



다만 제주항공은 기안기금과 관련 아직 신청하지 않았다. 채권단과 협의가 끝나는 대로 신청 작업이 이뤄질 것으로 보인다.



대한항공도 내년도 단기차입금 상환과 항공 운영자금에 쓰기 위해 1조원 규모로 기안기금 신청에 나설 예정이다. 성승제기자 bank@dt.co.kr",성승제,디지털타임스,2020/10/26
69,"LH ""미얀마 경제협력 산업단지에 `정치리스크 보험` 가입""","LH는 한-미얀마 경제협력 산업단지와 관련, 우리나라 해외 도시개발사업 최초로 국제투자보증기구(MIGA, Multilateral Investment Guarantee Agency)의 '정치리스크 보험'에 가입해 안정적인 사업추진 기반을 마련했다고 26일 밝혔다.
이번 보험가입은 LH가 미얀마 합작법인(KMIC Development Co., Ltd.)에 출자한 자본금 73억원 중 66억원에 대해 최장 15년까지 보증해 주는 손실보장 계약이며, 향후 합작법인에 대한 LH의 채무보증 대출 예정액에 대해서도 추가로 보험가입 예정이다.
'국제투자보증기구'는 개발도상국에 대한 민간 투자를 보장하고 투자 촉진을 장려하기 위해 1988년 설립된 World Bank Group의 국제기구로, 설립 이후 약 118개국 900여개 프로젝트에 68조원 규모의 보증을 제공했다.
이번 보험 가입으로 LH는 전쟁·내란, 송금제한, 계약불이행 등 사업 손실 최소화 방안을 마련했고, 국제기구 공신력을 활용해 미얀마 정권변경 등의 정치 리스크와 무관하게 안정적 사업 추진이 가능해졌다.
아울러 산업단지 개발과정에서 국제기구(MIGA)에서 요구하는 글로벌 환경·사회기준과 국제 노동조건 등에 대한 준수의무가 부가돼 수준 높은 산업단지 조성에 대한 신뢰성을 확보했다는 점에서 큰 의미가 있다.
한편 한-미얀마 경제협력 산업단지는 LH가 주도하는 최초의 산업단지로 미얀마 양곤시에서 북측으로 10km 떨어진 야웅니핀 지역에 224만9000㎡ 규모로 조성되며, LH가 40%, 미얀마 정부가 40%, 글로벌세아가 20% 투자한 합작법인(Joint Venture)이 사업을 추진하고 있다.
히로시 마타노 국제투자보증기구 총재는 ""한-미얀마 경제협력 산업단지 개발 사업이 미얀마 내 일자리 창출 및 산업단지 경쟁력 강화에 기여할 것""이라며 ""본 산업단지에 대한 분쟁조율 지원 등 MIGA의 역할이 미얀마 내수시장의 민간 투자를 독려할 것""이라고 덧붙였다.
이용삼 LH 글로벌사업본부장은 ""정치 리스크 보험 가입을 통해 국제적 경쟁력을 갖춘 산업단지를 조성할 수 있어 미얀마는 경제문제를 해결할 수 있고, 한국은 해외진출 희망 기업에 친환경적이고 쾌적한 근로 환경을 제공할 수 있을 것""이라며 ""글로벌 기준에 부합하는 한국형 스마트 그린 산업단지의 좋은 본보기가 될 수 있도록 노력하겠다""고 밝혔다.
'한-미얀마 경제협력 산업단지'는 올해 연말 공사착공·사전공급을 계획하고 있으며, 공사발주·공급관련 문의는 LH 미얀마사업단과 KMIC(Korea-Myanmar Industrial Complex) 합작법인을 통해 가능하다.
[이미연 기자 enero20@mkinternet.com]",이미연,매일경제,2020/10/26
70,"[2020 월드클래스중견강소기업대상]티라유텍, 글로벌 탑 테크놀로지 최우수상 수상","[머니투데이 정명근 에디터] 주식회사 티라유텍(THiRA-UTECH Co.,Ltd. 대표 김정하, 조원철)이 23일 오후 3시 서울 중구 한국프레스센터에서 개최된 머니투데이 주최 ‘2020 월드클래스 중견·강소기업대상’ 시상식에서 글로벌 탑 테크놀로지 최우수상(Global TOP Technology Grand Prize)을 수상했다.


티라유텍은 스마트팩토리 솔루션 전문업체로 2019년 글로벌강소기업에 선정되었다. 같은 해 10월, 솔루션 업체로는 국내 최초로 KOSDAQ에 상장했다. 2006년 설립 이래 독보적인 기술력과 다양한 산업분야의 Top-tier 레퍼런스를 토대로 공급망 관리(SCM), 생산관리(MES), 설비자동화(FA) 및 무인로봇(Mobile Robot) 등 스마트팩토리 구축을 위한 End-to End 솔루션 라인업을 갖추고 있다.

향후 티라유텍은 생산계획부터 제조실행까지 Full Automation 기반의 토탈 솔루션 제안과 함께 하이테크 산업 레퍼런스를 기반으로 소재/항공/자동차/항공/바이오 시장을 공략할 계획을 가지고 있다. 뿐만 아니라 최근에 국내 기술로 자체 생산하는 물류로봇, THiRAbot을 통해 공장/물류창고 무인자동화 시장에도 적극 진출할 예정이라고 회사 관계자는 밝혔다.

머니투데이는 이번에 선정된 중견·강소기업들과 동반 성장, 상생협력 파트너 관계를 맺을 계획이다. 비용과 전문인력 등의 어려움으로 홍보마케팅에 어려움을 겪는 기업의 제품과 브랜드를 널리 알리고, 기업투자나 판로개척 등 기업의 지속성장을 위한 다양한 툴을 제공한다. 재무, 회계, 노무, 기업 평가정보 향상, 지적재산권(IP)와 특허 관리 등 다양한 컨설팅을 제공할 예정이다. 또한 강소기업들 간 상생협력과 네트워킹도 추진할 예정이다.",정명근| 에디터|,머니투데이,2020/10/26
71,"[2020 월드클래스중견강소기업대상]에프피에이(FPA), 글로벌 탑 테크놀로지 최우수상 수상","[머니투데이 정명근 에디터] 주식회사 에프피에이(FPA Co., Ltd. 대표이사 김현태)가 23일 오후 3시 서울 중구 한국프레스센터에서 개최된 머니투데이 주최 ‘2020 월드클래스 중견·강소기업대상’ 시상식에서 글로벌 탑 테크놀로지 최우수상(Global TOP Technology Grand Prize)을 수상했다.

사회 첫 걸음은 삼성전기에서 시작했던 김현태 대표는 휴대폰부품 제조기술 업무를 담당하면서 장비사업의 중요성을 느끼고 장비제조업을 하는 AP 시스템에 입사하여 장비 제조에 관한 기술을 익힌 후 지난 2009년 에프피에이를 창업하였다.

주력 제품은 제품의 물류를 동반한 비젼검사 시스템이다. 태양광웨이퍼를 이송하며 자동으로 검사하는 시스템, 작은 부품을 자동이송하며 검사하는 시스템, 바이오센서의 외형을 자동으로 검사하는 시스템 등이 이에 해당한다.

김현태 대표는 “이번 시상을 통해 ‘칭찬은 고래도 춤추게 한다’는 말처럼 그동안 제품개발에 주력 해 온 FPA 전 임직원들에게 큰 자긍심과 보람을 느끼게 할 것”이라며, “회사명 ‘FPA’는 ‘일등정신, 프로정신, 도전정신’의 영어 이니셜의 앞자리를 따서 만들었다. 회사명에서 보여 주듯 더 좋은 제품을 만들기 위한 도전, 최고가 되기 위한 도전, 1등이 되기 위한 도전을 멈추지 않을 것이라고 수상소감을 밝혔다.

머니투데이는 이번에 선정된 중견·강소기업들과 동반 성장, 상생협력 파트너 관계를 맺을 계획이다. 비용과 전문인력 등의 어려움으로 홍보마케팅에 어려움을 겪는 기업의 제품과 브랜드를 널리 알리고, 기업투자나 판로개척 등 기업의 지속성장을 위한 다양한 툴을 제공한다. 재무, 회계, 노무, 기업 평가정보 향상, 지적재산권(IP)와 특허 관리 등 다양한 컨설팅을 제공할 예정이다. 또한 강소기업들 간 상생협력과 네트워킹도 추진할 예정이다.",정명근| 에디터|,머니투데이,2020/10/26
72,"‘세계의 주방’ 태국, 투자처로 각광받는 이유","1970년대까지만 해도 크라이손 찬시리(Kraisorn Chansiri)는 가족 부양을 목표로 하는 평범한 태국의 사업가였다. 그런데 크라이손이 1977년 매입한 어류 가공 공장은 세계적인 해산물 가공 업체로 성장했다. 세계 최대 규모의 참치캔 제조 업체 중 하나인 치킨 오브 더 시(Chicken of the Sea), 존 웨스트(John West) 등 세계적인 식품 브랜드를 소유한 타이 유니온 그룹(Thai Union Group)의 이야기다.
크라이손의 아들, 티라퐁 찬시리(Thiraphong Chansiri) 타이 유니온 그룹 회장은 인터뷰에서 지난 40년 동안 이룩한 눈부신 성장은 상당 부분 태국의 지리적 위치, 최고 수준의 지역 노동력, 기업 친화적인 투자 중심의 정부 정책 덕분이었다면서, 그야말로 “태국이 준 기회였다”고 회고했다.
샌프란시스코대학교(University of San Francisco)에서 MBA 학위를 취득한 티라퐁 회장은 코로나19 사태로 세계 비즈니스가 황폐화된 지금의 상황에서도 회복력 있는 태국의 혁신적 식품 분야라면 풍부한 천연 자원, 정부 지원책, 신뢰받는 품질과 안전성에 힘입어 국제적 위기를 이겨내고 투자자들에게도 더 많은 기회를 제공할 수 있을 것이라고 보고 있다. “태국은 최고의 선택지”라는 것이다.
최근 지표를 보면 티라퐁 회장의 판단은 틀리지 않은 것 같다. 보편적 의료 시스템 덕분에 태국은 코로나19 사태에서도 최악의 상황을 면할 수 있었고, 공장이 가동을 계속할 수 있게 되면서 식품 공급망도 영향을 받지 않았다. 세계 경제가 멈췄지만 태국 식품의 국제적 수요는 오히려 증가했다.
국제 경제가 큰 타격을 받으면서 전체적 상품 수송량이 감소하는 중에도 태국의 5월 농업 및 농공업 수출은 2.5% 증가했다. 냉동 및 가공 과채류의 수출량은 83% 늘었다. 세계 참치캔 시장의 5분의 1을 점유하며 연간 40억 달러가 넘는 수익을 올리고 있는 타이 유니온 그룹의 매출은 2020년 1분기 6% 상승했다.
전체 수출 가운데 식품 수출의 비율은 16%에서 22%로 증가했다. 태국 상무부(Commerce Ministry) 무역정책전략 사무실의 핌차녹 본코폰(Pimchanok Vonkorpon) 단체장은 코로나19 사태 이후에도 이처럼 높은 점유율이 지속될 가능성이 높다고 예측했다. 특히 중국으로 수출되는 식품이 크게 늘었는데, 그 중에서도 자극적인 냄새가 특징인 귀한 과일, 두리안이 자동차와 전자 제품보다도 높은 수출량을 보이며 5월 전체 수출을 15% 끌어올리는 데 한 몫을 했다.
물론 태국 식품의 국제적 인기는 새로운 현상이 아니다. 세계 수만 곳의 식당에서 향기가 뛰어난 태국의 커리와 볶음 요리, 혀가 얼얼한 ?c얌꿍을 판매하고 있다. 하지만 ‘세계의 주방(Kitchen of the World)’이라는 태국의 역할은 비교적 널리 알려지지 않은 듯하다.
7천만 명에 달하는 넉넉하고 풍족한 인구를 자랑하는 태국은 자국 내 소비량보다 훨씬 많은 양의 식품을 생산할 수 있는 운 좋은 국가들 중 하나다. 세계에서 수요가 가장 높은 식품, 쌀도 태국의 주요 생산품이다.
코로나19 사태 이후 식량 안보가 세계적 문제로 떠오르면서 1만 개가 넘는 태국의 식품 가공 업체들은 다량의 안전한 식품을 제공하는 믿을 수 있는 공급처로 부상했다. 태국은 참치캔, 파인애플 캔, 스위트콘, 코코넛 밀크, 카사바, 두리안을 가장 많이 수출하는 국가다. 쌀과 설탕의 수출량은 세계 2위, 닭고기와 새우의 수출량은 5위 안에 든다. 이슬람교도의 비율이 높은 국가가 아님에도 불구하고 세계에서 할랄 식품을 9번째로 많이 수출하고 있기도 하다. 즉석 식품의 판매량도 세계 11위를 자랑한다.
식품 업계의 수익은 태국 전체 GDP의 20% 이상을 차지하며, 작년 총 식품 수출액은 무려 330억 달러에 달했다. 태국에서는 식품을 처음 생산한 농장부터 가공 공장까지, 모든 과정을 추적할 수 있다. 태국 정부는 블록체인 기술을 이용해 유기농 태국 쌀의 진위를 확인할 수 있는 앱, tracethai.com을 만들기도 했다. 올해 미국 농무부에서는 “식품 가공 분야가 잘 발달되어 있고 국제적으로 인정받는 품질 관리와 기준을 가진 태국은 세계를 선도하는 농산물 제공 국가 중 하나”라고 전했다.
다국적 식품 대기업들도 다르지 않다. 스위스의 네슬레(Nestlé), 미국의 카길(Cargill), 켈로그(Kellogg’s), 맥코믹(McCormick), 일본의 아지노모토(Ajinomoto)를 비롯한 기업들이 동남아시아에서 두 번째로 큰 경제 규모를 자랑하는 태국에 크게 투자하고 있다.
게다가 태국은 세계 곳곳의 기술 중심적 식품기술 기업가, 일명 ‘아그로프러너(agro-preneur)’들의 허브이자 자금원으로 발돋움하고 있다. 2016년에는 방콕에 위치한 다국적 식품가공업체인 타이 유니온 그룹을 비롯한 태국 유수의 식품 기업들과 유명 지역 농기업, 베타그로(Betagro)가 태국 정부 기관 및 대학들과 손을 잡고 푸드 이노폴리스(Food Innopolis)를 설립했다. 방콕의 태국 사이언스파크(Thailand Science Park)에 위치한 푸드 이노폴리스는 식품을 중심으로 하는 연구, 개발, 혁신 허브다.
작년에는 타이 유니온 그룹이 태국의 국립혁신기관(National Innovation Agency) 및 방콕 마히돌대학교(Mahidol University)와 함께 스페이스에프(Space-F)를 설립했다. 스페이스에프는 신생 기업을 위한 인큐베이터이자 액셀러레이터로서 지금까지 태국뿐 아니라 미국, 캐나다, 독일, 노르웨이, 인도, 싱가포르의 많은 스타트업을 끌어들였다. 뒤이어 베타그로, 거대 주류 회사인 타이베브(ThaiBev), 세계적 회계 법인인 딜로이트(Deloitte)가 스페이스에프 파트너십에 합류했다. 타이 유니온 그룹은 3천만 달러 규모의 벤처캐피털 기금을 발표하기도 했다. 작년에는 축산업을 대신해 지속 가능하고 영양이 풍부한 곤충 단백질을 개발하는 이스라엘의 스타트업, 플라잉스파크(Flying Spark)가 이 기금의 투자를 받았다.
이처럼 식품 기술을 둘러싼 열풍이 거세진 배경에는 아시아의 혁신 허브를 목표로 하는 정부의 타일랜드 4.0(Thailand 4.0) 전략이 있다. 세계의 주방이라는 명성에 걸맞게 태국 정부는 핵심 산업 중 하나로 첨단 식품가공을 선택해 지원하기로 했다. 태국 투자청(BOI)도 이 부문에 뛰어드는 투자자들을 위해 최대 8년간 기업 소득세를 면제해 주거나 핵심 직원과 그 가족이 최대 4년간 취업 허가서 없이도 태국에 체류할 수 있는 ‘스마트 비자’를 마련하는 등 다양한 장려책을 제공하고 있다.
이처럼 태국 투자청이 제공하는 인센티브와 지난 수년간의 지원 정책에 대해 태국과 전 세계의 식품 기업들은 박수를 보내고 있다. 실제로 투자청에는 2019년 1월부터 2020년 6월까지, 지난 18개월 동안에만 식품 가공 및 음료 제조 프로젝트에 대한 투자 신청이 116건이나 쏟아졌다. 이들 투자액은 총 188억 바트(약 6억 달러)에 달한다.
도쿄에서 출발해 지금은 총 24개국에서 운영되는 111년 역사의 식품 기업, 아지노모토는 첫 해외 공장을 태국에 설립했다. 1960년 문을 열고 직원 90명으로 글루탐산모노나트륨을 제조하기 시작한 이 공장으로 아지노모토는 방콕 정부의 지원을 받은 첫 번째 해외 투자자가 되었다. 현재 아지노모토는 태국에서 11개 공장을 운영하며, 직원 수는 7천여 명에 달한다. 생산 제품도 인스턴트 국수, 운동 선수들을 위한 아미노산류 제품, 캔 커피, 교자 만두와 일본식 닭 튀김인 가라아게를 비롯한 가공 및 냉동 식품, 태국식 양념 등으로 확대되었다. 100명의 태국 및 일본 기술자들이 근무하는 타이푸드 테크놀로지 센터(Thai Food Technology Center)라는 이름의 연구개발 시설도 운영한다.
아지노모토 타일랜드(Ajinomoto Co. (Thailand) Ltd.)의 회장, 히로하루 모토하시(Hiroharu Motohashi)는 “태국은 뛰어난 기술을 가진 훌륭한 공장 근로자들을 보유하고 있으며 경제도 매우 안정적이고 정부 지원까지 제공된다”면서, “원재료가 풍부하고 양질의 자원을 비교적 저렴한 가격에 구할 수 있기 때문에 사업 개발 속도를 높일 수 있다”고 전했다.
모토하시 회장은 태국이 위치상 6억 5천만 명의 소비자를 가진 무역 집단, 아세안 경제 공동체의 중심에 있다는 점에도 주목했다. “태국은 최고의 투자처라고 말할 수 있다”는 것이다.
해산물의 42%를 미국에서, 30%를 유럽에서 판매하는 타이 유니온 그룹도 수십 년간 투자청의 지원을 받았다. 대표적 사례가 신기술 개발을 위해 2016년 방콕에 설립한 글로벌 혁신센터(Global Innovation Center)에 대한 지원이다. 티라퐁 타이 유니온 그룹 회장은 “투자청은 태국 최고의 투자 지원 기관”이라면서, “우리는 태국의 미래, 태국 식품 산업의 미래를 믿는다. 세계 시장의 기회를 믿는다. 그래서 자신감 있게 특히 혁신과 지속가능성 분야에 투자를 할 수 있는 것이다.”라고 설명했다.
[매경닷컴]",,매일경제,2020/10/26
73,제주항공에 기간산업기금 1700억원 지원할 듯,"제주항공이 기간산업안정기금으로부터 1천700억원을 지원받을 것으로 보인다.
26일 금융권에 따르면 기간산업안정기금 운용심의회는 29일 회의를 열어 제주항공 지원 방안 등을 논의할 예정이다.'
주채권은행인 수출입은행은 그동안 회계법인 실사를 통해 제주항공의 자금 수지 등을 파악했다.
실사 결과 등을 토대로 산출한 필요 자금은 1천700억원인 것으로 알려졌다.
기업의 지원 신청 이후 기금 승인이 통상적인 절차인데 제주항공은 아직 신청하지 않았다. 채권단과의 협의가 끝나는 대로 신청 작업이 이뤄질 것으로 보인다.
한 관계자는 ""제주항공이 갚아야 할 돈을 대신 갚아 주거나 대출 만기를 연장해 주는 등 다양한 지원 방식이 있는 만큼 채권단과 세부 사안을 협의 중""이라고 말했다.
제주항공이 기간산업안정기금 지원을 받으면 2호 지원 기업이 된다. 저비용항공사(LCC) 중에서는 첫 지원 대상이다.
기금은 최근 매각이 불발된 아시아나항공에 2조4천억원을 지원하기로 했다.
대한항공도 기금 신청을 준비 중이다. 지원 규모는 1조원 안팎으로 예상된다.
항공사를 중심으로 한 기금 지원이 이뤄지는 와중에 고금리 논란도 불거지고 있다.
기금 지원에 배당·자사주 매입 금지, 임직원(연봉 2억원 이상)의 보수 동결 등 조건이 붙은 데다 신용등급에 따라 연 5∼7%대로 책정되는 금리까지 높다는 불만이 업계에서 제기되고 있다.
산은 기금채로 자금을 조달하는 금리가 1∼1.5% 정도인데 기업 지원할 때 적용되는 금리가 너무 높다는 지적이다.
산은이 핵심 역할을 하는 기금 측은 과다한 기업 신청을 막고 대기업 특혜 소지를 없애려면 금리 하향 조정은 어렵다는 입장이다.
이동걸 산은 회장은 지난 16일 국회 정무위원회 국정감사에서 고금리 지적에 ""지원 업체의 신용등급에 맞는 시장금리 수준에서 결정한다""며 ""평균 시장금리로 자금 지원을 해야 불필요한 자금 신청에 따른 민간 시장 위축을 막을 수 있다""고 말했다.[연합뉴스]",연합뉴스 기자 hl@ihalla.com,한라일보,2020/10/26
74,"LH, '미얀마 경제협력 산업단지' 정치리스크 보험 가입","한-미얀마 산업단지 추진 관련 대외 공신력 확보
한-미얀마 경제협력 산업단지 위치도[사진=LH 제공]


LH는 한-미얀마 경제협력 산업단지와 관련해 우리나라 해외 도시개발사업 최초로 국제투자보증기구(MIGA)의 '정치리스크 보험'에 가입해 안정적인 사업추진 기반을 마련했다고 26일 밝혔다.

이번 보험가입은 LH가 미얀마 합작법인(KMIC Development Co., Ltd.)에 출자한 자본금 73억원 중 66억원에 대해 최장 15년까지 보증해 주는 손실보장 계약이다. 향후 합작법인에 대한 LH의 채무보증 대출 예정액에 대해서도 추가로 보험에 가입할 예정이다.

이번 보험 가입으로 LH는 전쟁·내란, 송금제한, 계약불이행 등 사업 손실 최소화 방안을 마련했다. 국제기구 공신력을 활용해 미얀마 정권변경 등의 정치 리스크와 무관하게 안정적 사업 추진이 가능해졌다.

아울러, 산업단지 개발과정에서 MIGA에서 요구하는 글로벌 환경·사회기준 및 국제 노동조건 등에 대한 준수의무가 부가돼 수준 높은 산업단지 조성에 대한 신뢰성을 확보했다.

한편, 한-미얀마 경제협력 산업단지는 LH가 주도하는 최초의 산업단지다. 미얀마 양곤시에서 북측으로 10km 떨어진 야웅니핀 지역에 224만9000㎡ 규모로 조성된다. LH가 40%, 미얀마 정부가 40%, 글로벌세아가 20% 투자한 합작법인이 사업을 추진하고 있다.
안선영 기자 asy728@ajunews.com",안선영,아주경제,2020/10/26
75,"제주항공, 기간산업기금으로부터 1700억원 지원받을 듯","제주항공이 기간산업안정기금의 지원을 받을 전망이다.

26일 금융권에 따르면 기간산업안정기금 운용심의회는 오는 29일 회의를 열어 제주항공 지원 방안 등을 논의한다. 주채권은행인 수출입은행은 그간 회계법인 실사를 통해 제주항공의 자금 수지 등을 파악했다. 실사를 토대로 산출한 필요 자금은 1700억원으로 알려졌다.

기업이 지원을 신청한 다음 기금 승인이 이뤄지는 것이 통상적이지만 제주항공은 아직 신청하지 않았다. 채권단과 협의가 끝나는 대로 신청 작업이 진행될 전망이다. 제주항공이 기금의 지원을 받으면 2호 지원 기업이 된다. 저비용항공사(LCC) 가운데는 처음이다.

기금은 최근 매각이 불발된 아시아나항공에 2조4000억원을 지원하기로 했다. 대한항공도 기금 신청을 준비 중이다. 지원 규모는 1조원 안팎으로 예상된다.

항공사를 중심으로 한 기금 지원이 이뤄지는 와중에 고금리 논란도 있다. 업계에서는 기금 지원에 배당·자사주 매입 금지, 임직원(연봉 2억원 이상)의 보수 동결 등 조건이 붙은 데다 신용등급에 따라 연 5∼7%대로 책정되는 금리까지 높다고 불만을 토로하고 있다.

산은 기금채로 자금을 조달하는 금리가 연 1∼1.5% 정도인데 기업 지원할 때 적용되는 금리가 너무 높다는 것이다. 산은이 핵심 역할을 하는 기금 측은 과다한 기업 신청을 막고 대기업 특혜 소지를 없애려면 금리 하향 조정은 어렵다는 입장이다.


한경닷컴 뉴스룸 open@hankyung.com",이송렬(yisr0203@hankyung.com);,한국경제,2020/10/26
