,0,0,0,0,0
339,[취재수첩] 정부의 오락가락 항공사 지원 정책,,이동훈(leedh@hankyung.com);,한국경제,2020-02-19
340,"`조현아 연합군` 반도건설, 한진칼 지분 4.59% 추가 매집","조현아 전 대한항공 부사장 주주연합 소속인 반도건설이 한진칼 지분 4.59%를 추가 매집했다. 해당 지분은 올해 정기주주총회 의결권이 없는 만큼 향후 임시주총 등 장기전을 내다본 포석으로 해석된다.
19일 한국거래소에 따르면 한진칼 투자자 중 기타법인으로 분류되는 주체는 지난 13일부터 이날까지 5거래일간 총 271만6485주를 순매수했다. 지분율로는 4.59%에 해당되며 이날 한진칼 종가 4만9600원으로 환산하면 1347억원에 달하는 물량이다. 주식 거래 주체 중 기타법인은 금융사가 아닌 일반 기업 거래분에 해당된다. 해당 기타법인 물량 대부분은 반도건설이 사들인 것으로 알려졌다.
이로써 조원태 한진칼 회장 측과 조 전 부사장 측 우호 지분율은 각각 38.25%와 36.65%로 박빙을 이루게 됐다. 당초 양자 우호 지분율은 각각 33.45%와 32.06%로 알려졌다. 조 회장 측은 최대주주, 미국 델타항공, 카카오 등이 우호 지분으로 분류된다. 주주연합 측은 KCGI, 조 전 부사장, 반도건설 등이 현재까지 연대한 상황이다.
그러나 조 회장의 백기사로 알려진 카카오가 한진칼 지분율을 기존 1.0%에서 2.0%로 끌어올린 것으로 알려진 데다 대한항공 사우회 등 임직원 보유 지분 3.8%가 조 회장에 대한 공개 지지에 나서며 조 회장 측 우호 지분율은 38.25%로 높아져 우위를 점했다. 조 전 부사장 측 연합군이 이에 맞서기 위해 자금력이 풍부한 반도건설이 나서 지분율을 끌어올린 것으로 풀이된다.
이 같은 주주연합 행보는 이례적이다. 올해 3월 예정된 한진칼 주총에 의결권을 행사하기 위해서는 지난해 말에 지분을 갖고 있어야 한다. 그럼에도 지분 매집에 나선 이유는 추후 열릴 가능성이 높은 임시주총에서 추가적인 '전쟁'을 불사하겠다는 포석으로 해석된다. 주주연합 측인 KCGI 역시 1000억원 규모 추가 자금 모집에 나섰다.
조 전 부사장 측은 20일 서울 여의도에서 기자간담회를 열고 향후 경영 참여 방침 등을 발표할 계획이다.
[한우람 기자 / 최재원 기자]","한우람,최재원",매일경제,2020-02-19
341,"반도건설, 한진칼 지분 4% 더 샀다…더 치열해진 '남매의 난'","조현아 전 대한항공 부사장과 연합한 반도건설이 한진그룹의 지주사인 한진칼 주식을 추가로 사들인 것으로 알려졌다. 지분율은 4% 정도로 추산되는데, 이렇게 되면 조원태 한진그룹 회장 측보다 지분율이 높아진다.

19일 금융투자업계에 따르면 반도건설은 지난 13일부터 주식시장에서 한진칼 주식 약 270만 주를 매입했다. 이 기간 한진칼을 대규모로 사들인 매수 주체는 기타법인이어서 반도건설 계열사 중 하나일 것으로 증권업계는 추정하고 있다. 이날 종가 기준으로는 1300억원어치에 달한다.

업계 추정대로라면 조 전 부사장과 KCGI(강성부펀드)·반도건설 등 ‘3자 연합’의 지분율은 36.65%로 높아진다. 조 회장 모친인 이명희 정석기업 고문, 조현민 한진칼 전무를 포함한 조 회장 측 지분율은 올 들어 1%가량 주식을 추가로 사들인 카카오를 더해도 34.45%로 추산된다. 이번 반도건설의 추가 매입으로 양측의 지분율이 역전된 것이다.

반도건설에 이어 KCGI도 지난달 1000억원을 목표로 하는 펀드(케이씨지아이제1호의5 사모투자)를 새로 설립하며 3자 연합 측이 한진칼 주식을 추가로 사들일 가능성도 제기되고 있다.

증권업계 관계자는 “올 들어 사들인 주식은 올 3월 한진칼 주주총회에는 의결권이 없다”면서도 “3자 연합 측이 주식을 계속 사는 건 이번 주총에서 지더라도 다음 임시주총에서 표 대결을 하기 위한 것으로 보인다”고 해석했다.

이에 따라 항공업계에선 3자 연합이 이번 주총 후에도 임시주총 소집 등을 요구해 조 회장을 압박할 것으로 전망하고 있다. 한진칼 정관에 따르면 임시주총 소집은 3% 이상 주주라면 누구나 요구할 수 있지만 결의 여부는 이사회에서 결정한다.

이선아 기자 suna@hankyung.com",이선아(suna@hankyung.com);,한국경제,2020-02-19
342,"19일, 기관 거래소에서 한진칼(-0.4%), 셀트리온(-1.63%) 등 순매도 예외","기관 투자자는 19일 거래소에서 한진칼, 셀트리온, 현대차 등을 중점적으로 매도한 것으로 나타났다.

기관 투자자의 순매도 상위 20개 종목은 한진칼, 셀트리온, 현대차, 대한항공, LG화학, LG유플러스, KODEX 인버스, KODEX 코스닥150 레버리지, 웅진코웨이, KT&G등이다.

이중에 화학 업종에 속한 종목이 4개 포함되어 있다.

KODEX 코스닥150 레버리지, 삼성전기, 삼성물산 등은 전일 대비 주가가 상승했고, 한진칼, 셀트리온, 현대차 등은 주가가 하락했다.

[02월19일]거래소 기관 순매도 상위 종목





한경로보뉴스

이 기사는 한국경제신문과 금융 AI 전문기업 씽크풀이 공동 개발한 기사 자동생성 알고리즘에 의해 실시간으로 작성된 것입니다.",,한국경제,2020-02-19
343,[마켓인사이트][한진칼 분쟁]1년 전과 달라진 전선..KCGI에 '경영능력' 묻는 표심,"≪이 기사는 02월18일(10:59) 자본시장의 혜안 ‘마켓인사이트’에 게재된 기사입니다≫

한진그룹의 지주사 성격인 한진칼의 정기 주주총회가 내달 27일로 다가왔다. 조현아 전 대한항공 부사장과 사모펀드 KCGI, 반도건설로 구성된 3자 연합('주주연합')은 지난 13일 조원태 현 한진그룹 회장 대신 김신배 전 SK그룹 부회장을 전문경영인(CEO)으로 앉히자는 등의 주주제안을 내놨다. 양측은 주총까지 본격적인 공방전을 벌이며 소액주주 및 기관투자가의 마음을 사로잡기 위해 다양한 제안을 내놓을 것으로 예상된다.

◆2019 KCGI : 지배구조 개선하는 '개혁가'

한진칼은 작년에도 이런 구도를 겪었다. 2018년 8월부터 한진칼 지분을 매입하기 시작한 KCGI는 2018년말 주주명부 폐쇄 시점 기준으로 한진칼 주식 10.71%를 갖고 있었다. KCGI는 당시 한진칼의 감사와 사외이사 후보를 각각 추천하고, 임기가 만료되는 석태수 한진칼 대표이사 사장도 교체하자고 했다. 아울러 사내이사의 보수 한도를 줄이고 감사의 보수한도를 늘리는 등 총 7개 안건을 제시했다.

조양호 회장 측과 KCGI는 주주제안의 법적 유효성 여부를 두고 법원에 가처분신청을 내며 치열하게 다퉜다. 상법의 규정에서 충돌하는 부분이 있어서 서로 '동상이몽'이 가능했다. 1심에서 KCGI 측의 손을 들어줬던 법원은 2심에서 회사 측 주장을 받아들였고, KCGI의 주주제안은 효력을 잃었다.

주주제안에는 실패했지만 당시 KCGI는 골리앗에 대항하는 '다윗'의 이미지를 갖고 있었다. 지배구조를 개선하자고 주장하고, 이른바 '오너' 가문의 일원들을 위해 기업이 비효율적으로 운영되는 점을 지적했다. 땅콩 회항, 물컵 갑질, 불법 가사도우미 고용, 명품 밀수 등이 잇달아 공개되며 국민들의 한진가(家)에 대한 부정적인 여론도 커졌다.

이런 가운데 국민연금이 스튜어드십 코드를 적용하면서 대한항공 주총에서 조양호 회장의 사내이사 연임에 반대표를 행사해 강제 퇴진시켰다. 조 회장은 작년 4월 미국에서 사망했다. 상속 문제를 미처 준비하지 못한 채 갑작스레 사망한 조 회장의 지분 17.84%는 아내인 이명희 정석기업 고문(2018년말 지분율 2.34%)과 세 자녀(맏딸 조현아 전 부사장(2.31%), 장남 조원태 현 회장(2.34%), 막내딸 조현민 한진칼 전무(2.14%)) 총 4명이 각각 나눠 갖게 됐다. 이 결과 4명의 현재 지분율은 5~6%대로 엇비슷하다. 가족 간 분쟁이 벌어지기 쉬운 구도가 된 것이다.



◆2020 KCGI : 경영권 확보가 목표

1년이 지난 지금, '전선'의 성격은 달라졌다. 조 전 부사장과 손잡게 된 KCGI는 경영권에 성큼 다가섰다. 조 회장 측이 확보한 지분은 33%대, KCGI 측이 확보한 지분은 32%대로 엇비슷하다. 5% 미만 공시되지 않은 지분 가운데 양측의 백기사가 얼마나 숨어있을지는 예측하기 어렵다. 국민연금과 국내외 기관투자가, 소액주주 등의 표심에 따라 승부가 갈릴 전망이다.

조 전 부사장과 손잡은 이상 KCGI의 개혁가 이미지는 상당히 퇴색할 수 밖에 없다. 올해 주총에선 조 회장 측과 3자 연합 중 누가 더 회사 경영을 잘 할 것인가를 두고 양측이 경쟁하는 구도가 형성됐다. 기관투자가 및 소액주주들은 작년과 달리 KCGI를 비롯한 3자 연합을 '행동주의 사모펀드'가 아니라 '경영 주체'로서 판단하게 될 것으로 보인다.

조원태 회장 측은 서울 송현동 부지 매각 등 회사의 경영 효율성을 높이기 위한 내용을 발표하며 먼저 공격을 시도했다. 송현동 부지 매각 등은 작년 주총 때에도 나왔던 내용의 재탕이다. 하지만 이사회 의장과 대표이사직의 분리 등 새로운 내용도 있었다. 특히 조 회장이 이사회 의장에서 물러나겠다고 한 것은 KCGI 측의 제안을 선제적으로 받아들여 힘을 빼려는 전략으로 읽힌다. 누나인 조 전 부사장과 관련된 호텔 및 레저사업을 정리하겠다고 발표하기도 했다. 돌아올 자리를 없애겠다는 뜻이다.



3자 연합은 지난 13일 주주제안을 내놓으며 조 회장 측의 공격을 받아쳤다. 3자 연합 측 제안의 핵심은 전문경영인 체제 도입이다. 전문경영인 도입은 KCGI의 오랜 주장이었던 데다 조 전 부사장에게 덧씌워진 '땅콩회항'의 부정적인 이미지를 털어내야 한다는 측면에서도 꼭 필요한 결정이었다.

3자 연합이 김 전 부회장 외에 사내이사로 배경태 전 삼성전자 부사장, 김치훈 전 대한항공 상무, 함철호 전 티웨이항공 사장(전 대한항공 경영전략본부장)을 추천한 것도 '항공사 경영을 잘 할 수 있다'는 이미지를 주려고 노력한 흔적이 뚜렷하다. 하지만 이런 안배는 빛을 보기도 전에 꺾였다. 대한항공 출신 김 전 상무가 18일 갑작스레 사퇴하고 현 경영진을 지지한다고 선언하면서 3자 연합의 이사 후보들이 '준비된' 사람들이 아니라는 인식이 강해졌다.



이들은 또 이사회의 독립성과 권한 강화 등을 주요 내용으로 담은 정관 변경을 주장했다. 횡령 배임 등으로 회사에 손해를 끼치면 이사 자격을 제한하자거나, 성별 다양성 규정을 신설하고, 주주가치를 제고할 수 있도록 전자투표를 도입하며, 사외이사 중심의 보상위원회를 설치하겠다는 등의 약속을 내놨다.

◆경영권 다툼, 한진그룹에 '새옹지마' 될까

양측의 싸움에 대해 일단 회사 내부 기류는 현 경영진 측을 더 지지하는 분위기다. 17일 한진칼 대한항공 (주)한진 3개 노동조합이 공개적으로 3자 연합에 대한 반대 성명서를 낸 것이 대표적이다. 성과급이나 복리후생 등 구체적인 '당근'을 제시할 수 있는 현 경영진과의 막후 거래가 있었을 수도 있지만 어쨌든 조 회장에겐 도움이 될 수 있는 요인이다.

반면 3자 연합은 경영 효율성을 높이겠다는 큰 취지는 있으나 구체적으로 어떻게 경영하겠다는 그림이 아직 뚜렷하게 그려지지는 않는 중이다. 내달 27일까지는 아직 한달 이상 시간이 남아 있다. 이 기간 동안 '경영자'로서 KCGI를 비롯한 3자 연합이 얼마나 준비되어 있는 모습을 보이느냐에 따라 소액주주 및 기관투자가들의 표심이 달라질 전망이다.

'누가 더 경영을 잘 할 것인가'에 대한 공방전은 어떻든 한진그룹 전체에 도움이 될 가능성이 높다. 한 재계 관계자는 ""몇 년 후에는 지배구조 및 주주 친화 정책 등에서 한진그룹이 '베스트 프랙티스'로 꼽힐 수도 있을 것""이라고 전망했다.

이상은 기자 selee@hankyung.com",이상은,한국경제,2020-02-19
344,"조현아 연합군, 주총 이후 겨냥하나",,박시진 기자,서울경제,2020-02-19
345,KCGI “한진그룹 경영권 관련 구상 공개 발표”,,곽선미,문화일보,2020-02-19
346,외국인 순매수 금액 상위 20선 - 코스피 예외,"오늘 코스피 시장에서 외국인이 많이 순매수한 종목은 카카오(035720), 엔씨소프트(036570), 셀트리온(068270), SK하이닉스(000660), LG유플러스(032640)등이다.

(금액: 억원)순위종목명금액주가 등락률연관 섹터1카카오(035720)422.87+4.40%양방향미디어와서비스2엔씨소프트(036570)183.14+4.89%[모바일게임]3셀트리온(068270)133.58-1.63%[바이오시밀러]4SK하이닉스(000660)114.52+1.47%[종합반도체]5LG유플러스(032640)95.570.00%[결제서비스]6삼성물산(028260)68.90+0.43%[OLED - 소재·부품]7현대차(005380)67.12-0.75%[자동차 대표주]8LG이노텍(011070)44.94+0.67%[스마트폰 - 멀티카메라]9삼성전기(009150)42.07+0.34%[스마트폰 - 멀티카메라]10키움증권(039490)35.28+0.83%[증권사]11남선알미늄(008350)35.06-0.44%[건자재 - 바닥재·합판·창호]12더존비즈온(012510)32.32+1.70%[클라우드 컴퓨팅]13호텔신라(008770)26.66+0.11%[면세점]14웅진코웨이(021240)25.19-1.99%[황사·미세먼지]15일진머티리얼즈(020150)24.21+0.97%[2차전지 - 소재·부품]16KODEX 코스닥150 레버리지23.18+0.41%[코스닥 상승에 투자 (ETF)]17대한항공(003490)20.08-1.02%[항공사]18한전KPS(051600)18.39+2.48%[원자력]19LG생활건강(051900)17.17+1.44%[화장품 브랜드]20롯데케미칼(011170)15.45-0.48%[자동차 연비개선 - 경량화]※ 주가 등락률: 당일 종가기준 등락률

[이 기사는 증권플러스(두나무)가 자체 개발한 로봇 기자인 'C-Biz봇'이 실시간으로 작성했습니다.]",C-Biz봇,조선일보,2020-02-19
347,기관 순매도 금액 상위 20선 - 코스피 예외,"오늘 코스피 시장에서 기관이 많이 순매도한 종목은 한진칼(180640), 셀트리온(068270), 현대차(005380), 대한항공(003490), LG화학(051910)등이다.

(금액: 억원)순위종목명금액주가 등락률연관 섹터1한진칼(180640)183.91-0.40%항공사2셀트리온(068270)156.89-1.63%[바이오시밀러]3현대차(005380)97.85-0.75%[자동차 대표주]4대한항공(003490)94.14-1.02%[항공사]5LG화학(051910)86.34-3.35%[2차전지 - 배터리 생산]6LG유플러스(032640)83.820.00%[결제서비스]7KODEX 인버스74.95-0.16%[코스피 하락에 투자(ETF)]8KODEX 코스닥150 레버리지69.14+0.41%[코스닥 상승에 투자 (ETF)]9웅진코웨이(021240)67.55-1.99%[황사·미세먼지]10KT&G(033780)64.92-1.46%[건강기능식품]11아모레퍼시픽(090430)64.69-1.05%[화장품 브랜드]12SK이노베이션(096770)64.04-1.10%[2차전지 - 배터리 생산]13삼성생명(032830)60.51-1.93%생명보험14삼성전기(009150)58.12+0.34%[스마트폰 - 멀티카메라]15삼성바이오로직스(207940)55.80-1.56%[바이오시밀러]16삼성물산(028260)47.32+0.43%[OLED - 소재·부품]17호텔신라(008770)41.25+0.11%[면세점]18코오롱인더(120110)33.95-6.43%[수소연료전지차]19한샘(009240)31.39-2.38%[건자재 - 가구]20이마트(139480)28.38-1.83%[편의점]※ 주가 등락률: 당일 종가 기준 등락률

[이 기사는 증권플러스(두나무)가 자체 개발한 로봇 기자인 'C-Biz봇'이 실시간으로 작성했습니다.]",C-Biz봇,조선일보,2020-02-19
348,[시그널] 한화 '설악워터피아'에 쏠린 눈...'코로나 여파속' BBB등급 흥행 이어갈까,,김민경 기자,서울경제,2020-02-19
349,'우환' 깃든 어닝시즌...깜짝실적도 안먹혀,"대한항공·코리안리·한전기술 등
연초 ‘신종 코로나바이러스 감염증(코로나19)’ 확산 사태로 지난해 4·4분기 실적개선 기업들이 좀처럼 힘을 쓰지 못하고 있다.

19일 한국거래소에 따르면 지난해 4·4분기 영업이익이 전년 같은 기간보다 크게 개선된 상위 10개 종목의 주가는 올해 들어 5.95% 하락한 것으로 나타났다. 지난해 4·4분기 영업이익이 전년 동기보다 77배 넘게 증가한 SK(034730)는 올 들어 14.69%나 하락했으며 이익이 22배 이상 늘어난 부광약품도 주가는 오히려 5.23% 내렸다. 이외에도 한국금융지주(071050)(-5.66%), 유니온(000910)(-11.61%), 한미사이언스(008930)(-12.26%), 키움증권(039490)(-7.62%) 등 실적이 10배 이상 좋아졌음에도 주가는 하락세를 보였다.

이익 증가한 기업의 대부분이 주가가 하락한 가운데 카카오(035720)와 서연이화(200880)만이 연초 대비 주가가 상승했다. 카카오는 지난해 4·4분기 영업이익이 794억원으로 전년 같은 기간(43억원)보다 17.5배가량 늘었으며 주가도 연초 이후 18.57% 상승했다. 아울러 서연이화는 170억원으로 전년 동기보다 12.8배가량 증가하면서 올 들어 주가가 3.75% 올랐다.

시장 전망치(컨센서스)를 크게 웃도는 ‘어닝서프라이즈(깜짝실적)’를 기록한 기업들도 주가 상승률이 기대에 미치지 못했다. 지난해 4·4분기 ‘어닝서프라이즈’를 기록한 상위 10개 기업의 주가는 올 들어 평균 0.85% 상승에 그쳤다. 대한항공(003490)은 컨센서스보다 15배가 넘는 영업이익을 기록했지만 오히려 주가는 올 들어 15% 이상 빠졌으며 한국조선해양(009540)(-8.7%), 코리안리(003690)(-10.76%), 한전기술(052690)(-2.0%), 한신공영(004960)(-1.35%) 등도 약세를 면하지 못했다.

대개 기업들의 실적이 개선되면 주가는 강세를 보이는 경우가 많다. 하지만 올해는 ‘코로나19’ 확산으로 기업들이 깜짝실적을 보였음에도 주가에 반영되지 못하거나 효과가 희석됐다는 설명이다. 아울러 올해 4·4분기의 경우 실적 기대감이 예년보다 더 낮았다는 분석도 나온다. 조용준 하나금융투자 리서치센터장은 “지난해 4·4분기 기업 실적이 좋은 편은 아니지만 예상했던 수준 정도”라며 “4·4분기 실적 자체보다는 앞으로의 전망이 주가에 영향을 미치고 있다”고 말했다.",박성호 기자,서울경제,2020-02-19
350,"하늘길 막힌 항공사, 취업문 닫았다…채용계획 '제로'","[머니투데이 주명호 기자] [항공사들, 올해 승무원 채용 계획 전무…내년 내후년도 채용 쉽지 않을 수]

중국 우한 거주 한국 교민 수송을 위한 전세기 운항 일정이 지연된 가운데 30일 오전 인천국제공항 2터미널에서 대한항공 승무원들이 업무를 보고 있다. / 사진=인천국제공항=이기범 기자 leekb@'코로나19(COVID-19)' 여파가 일자리 영역으로까지 번진다. 특히 직격탄을 맞은 항공사들의 채용계획이 연이어 백지화되고 있다.

국내 항공사들의 주력이던 중국 노선 대다수가 운항이 중단됐다. 신규 항공기 도입 계획도 추진이 어려워졌다. 유휴인력만 늘어나는 상황에서 채용 확대는 언감생심이다. 업계는 올해 뿐만 아니라 내년 역시 취업문이 열리기 어려울 것으로 보고 있다.

19일 항공업계에 따르면 대한항공과 아시아나항공은 올해 객실승무원 및 일반직 채용을 계획하지 않고 있다. 제주항공, 진에어, 이스타항공, 티웨이항공 등 주요 저비용항공사(LCC)들도 채용 계획이 전무한 상황이다.

항공업계 채용은 신규 항공기 도입 시점을 기준으로 약 2~3개월 전에 실시한다. 신입 승무원에 대한 교육기간을 고려해서다. 항공사마다 차이는 있지만 지난해까지는 늦어도 5월에는 채용절차가 시작됐다. 하지만 올해는 이런 움직임이 전혀 없다.

한 항공사 관계자는 ""항공기당 보통 30~50명 정도의 승무원을 새롭게 채용하는데 올해는 아무 곳도 채용계획이 없는 것으로 알고 있다""고 말했다.

지난해 일본 불매운동에 따른 일본 여행 수요 급감에 항공사들은 이미 채용 여력이 크게 약해졌다. 지난해 대한항공을 제외한 항공사들은 빠짐없이 적자의 늪에 빠졌다. 아시아나항공의 경우 영업적자 규모가 전년대비 10배 이상 치솟았다.

올해 코로나 사태로 중국을 비롯한 동남아시아까지 운항길이 막히면서 항공사들의 분위기는 더 나빠졌다. 올해 하반기 신규 취항을 계획 중인 에어로케이와 에어프레미아를 제외하면 채용을 할 수 있는 상황이 아니다. 오히려 기존 인력도 활용할 길이 없어지면서 항공사들은 앞다투어 전직원 대상 무급휴직을 실시하고 있다.

한 항공업계 관계자는 ""객실 승무원의 경우 사실상 지난해 하반기부터 채용이 '제로(0)'""라며 ""올해 뿐만 아니라 내년과 내후년까지 이런 상태가 이어질 수 있다""고 말했다.

상황이 이렇자 항공업계에 대한 정부의 과도한 자리 창출 요구를 비판하는 목소리도 커지고 있다. 외부 영향에 따른 업계 전반의 경영악화가 이미 나타난 상태인데도 지원책보다는 채용 확대만 압박했다는 것이다.

실제로 지난해 9월 김포공항 국제선 청사에서 열린 항공산업 취업박람회의 경우 항공사들의 반발이 컸다. 다른 항공사 관계자는 ""채용계획을 세울 수가 없는데 정부에 억지로 떠밀려 열게 된 것""이라며 ""자리를 부랴부랴 만들었지만 실제 채용은 없어서 취업준비생들의 비판이 컸다""고 설명했다.

한 재계 관계자는 ""일자리 창출도 필요하지만 유지될 수 있는 일자리를 마련하는게 더 중요하다""며 ""신규 채용을 실시했다가 경영악화로 휴직, 퇴직하게 되면 결국 일자리가 더 사라지는 것 아니냐""고 반문했다.",주명호|기자|,머니투데이,2020-02-19
351,"공항공사, 공항시설사용료 유예에 '이자' 부과・・・항공사 반발",,박진형,전자신문,2020-02-19
352,"국민연금이 투자한 기업들, 이사 보수로 한도의 48.5% 지급","국민연금이 지분율 5% 이상을 투자한 기업들은 2018년 기준 이사의 보수로 지급 한도의 평균 48.5%를 준 것으로 나타났다.

19일 기업평가사이트 시이오(CEO)스코어가 1월 말 현재 국민연금이 5% 이상의 지분율로 투자한 315개 기업 중 이사 보수 지급액을 공시한 302개 기업의 자료를 분석해보니 보수 한도의 평균치는 53억7190만원이었고 지급액은 평균 26억398만원으로 나타났다. 지급 한도의 48.5%를 평균적으로 주고 있는 것이다.

등기이사에 오너가 포함된 188개 기업의 경우 보수 한도가 평균 53억1210만원, 지급액 27억3135만원으로 나타났다. 국민연금은 투자기업의 이사 보수 지급액은 정관에서 정한 한도의 50%가 적절하다는 가이드라인을 제시했는데 이들 회사의 지급액은 한도의 51.4%로 국민연금의 가이드를 넘어섰다. 반면 등기이사에 오너가 포함되지 않은 기업 114개의 경우 43.6%로 낮았다.

전체로 보면 302개 기업 중 135개 기업이 지급 한도의 50%를 넘겨 이사에게 보수를 지급하고 있었다. 엔씨소프트와 테크윙, 대한항공, 삼진제약, 에스케이(SK)네트웍스, 금호석유,영원무역, 부광약품, 하나투어 등은 한도액의 90% 이상으로 보수를 이사들에게 지급했다. 시이오스코어는 “이들 기업은 국민연금의 주주권 행사 대상이 될 수 있는 상황에 처했다”고 밝혔다.

송경화 기자 freehwa",송경화,한겨레,2020-02-19
